stco,year,dsci_jul,dsci_jja,d2_jul
54055,2005,0.0,0.9,0.0
54055,2006,0.0,23.1,0.0
54055,2007,183.9,158.4,2.2
54055,2008,88.0,90.5,0.0
54055,2009,0.0,0.0,0.0
54055,2010,25.0,37.1,0.0
54055,2011,0.0,45.9,0.0
54055,2012,95.2,38.8,0.0
54055,2013,0.0,0.0,0.0
54055,2014,6.4,5.3,0.0
54055,2015,0.0,2.2,0.0
54057,2000,0.0,0.0,0.0
54057,2001,0.0,0.0,0.0
54057,2002,60.0,23.1,0.0
54057,2003,0.0,0.0,0.0
54057,2004,0.0,0.0,0.0
54057,2005,44.2,21.3,0.0
54057,2006,0.0,38.5,0.0
54057,2007,100.0,96.9,0.0
54057,2008,0.0,0.0,0.0
54057,2009,0.0,0.0,0.0
54057,2010,93.7,106.0,0.0
54057,2011,20.5,51.4,0.0
54057,2012,92.2,68.2,0.0
54057,2013,0.0,0.0,0.0
54057,2014,0.0,0.0,0.0
54057,2015,0.0,1.8,0.0
54059,2000,7.5,29.2,0.0
54059,2001,0.0,0.0,0.0
54059,2002,0.0,33.4,0.0
54059,2003,0.0,0.0,0.0
54059,2004,0.0,0.0,0.0
54059,2005,12.4,17.6,0.0
54059,2006,0.0,41.3,0.0
54059,2007,260.1,230.2,60.1
54059,2008,17.8,32.5,0.0
54059,2009,0.0,0.0,0.0
54059,2010,0.0,0.0,0.0
54059,2011,0.0,0.0,0.0
54059,2012,47.8,33.8,0.0
54059,2013,0.0,0.0,0.0
54059,2014,0.0,6.2,0.0
54059,2015,0.0,46.7,0.0
54061,2000,0.0,0.0,0.0
54061,2001,0.0,0.0,0.0
54061,2002,0.0,15.3,0.0
54061,2003,0.0,0.0,0.0
54061,2004,0.0,0.0,0.0
54061,2005,0.5,23.4,0.0
54061,2006,0.0,0.0,0.0
54061,2007,100.5,91.0,0.0
54061,2008,0.0,0.0,0.0
54061,2009,0.0,0.0,0.0
54061,2010,0.0,7.1,0.0
54061,2011,0.0,0.0,0.0
54061,2012,105.3,86.6,0.0
54061,2013,9.7,31.3,0.0
54061,2014,0.0,0.0,0.0
54061,2015,0.0,0.0,0.0
54063,2000,4.5,18.6,0.0
54063,2001,0.0,0.0,0.0
54063,2002,118.9,116.9,0.0
54063,2003,0.0,0.0,0.0
54063,2004,0.0,0.0,0.0
54063,2005,0.0,0.0,0.0
54063,2006,0.0,23.1,0.0
54063,2007,158.4,130.1,0.0
54063,2008,68.0,68.8,0.0
54063,2009,0.0,0.0,0.0
54063,2010,48.3,45.0,0.0
54063,2011,0.0,46.2,0.0
54063,2012,95.5,36.7,0.0
54063,2013,0.0,0.0,0.0
54063,2014,50.4,28.1,0.0
54063,2015,0.0,0.0,0.0
54065,2000,0.0,0.0,0.0
54065,2001,1.8,8.6,0.0
54065,2002,85.0,55.9,0.0
54065,2003,0.0,0.0,0.0
54065,2004,0.0,0.0,0.0
54065,2005,50.0,36.9,0.0
54065,2006,0.0,55.7,0.0
54065,2007,160.0,153.8,0.0
54065,2008,0.0,0.0,0.0
54065,2009,0.0,0.0,0.0
54065,2010,138.9,151.3,0.0
54065,2011,25.0,78.8,0.0
54065,2012,74.9,45.6,0.0
54065,2013,0.0,0.0,0.0
54065,2014,0.0,0.0,0.0
54065,2015,0.0,12.9,0.0
54067,2000,0.0,3.0,0.0
54067,2001,0.0,0.0,0.0
54067,2002,0.0,0.0,0.0
54067,2003,0.0,0.0,0.0
54067,2004,0.0,0.0,0.0
54067,2005,13.9,12.0,0.0
54067,2006,0.0,0.0,0.0
54067,2007,112.5,100.3,0.0
54067,2008,0.0,2.8,0.0
54067,2009,0.0,0.0,0.0
54067,2010,10.5,6.3,0.0
54067,2011,0.0,4.0,0.0
54067,2012,66.6,40.9,0.0
54067,2013,0.0,7.1,0.0
54067,2014,4.8,2.5,0.0
54067,2015,0.0,24.7,0.0
54069,2000,0.0,0.0,0.0
54069,2001,0.0,2.9,0.0
54069,2002,26.0,49.0,0.0
54069,2003,0.0,0.0,0.0
54069,2004,0.0,0.0,0.0
54069,2005,0.0,38.5,0.0
54069,2006,0.0,0.0,0.0
54069,2007,110.6,88.7,0.0
54069,2008,0.0,0.0,0.0
54069,2009,50.0,15.4,0.0
54069,2010,0.0,14.3,0.0
54069,2011,0.0,0.0,0.0
54069,2012,151.8,112.2,0.0
54069,2013,8.4,34.9,0.0
54069,2014,0.0,0.0,0.0
54069,2015,0.0,0.0,0.0
54071,2000,0.0,0.0,0.0
54071,2001,0.0,0.0,0.0
54071,2002,61.7,27.8,0.0
54071,2003,0.0,0.0,0.0
54071,2004,0.0,0.0,0.0
54071,2005,20.0,13.8,0.0
54071,2006,0.0,41.8,0.0
54071,2007,100.0,79.1,0.0
54071,2008,0.0,0.3,0.0
54071,2009,0.0,0.0,0.0
54071,2010,193.3,102.2,0.0
54071,2011,0.0,25.1,0.0
54071,2012,80.0,32.9,0.0
54071,2013,0.0,0.0,0.0
54071,2014,11.3,9.6,0.0
54071,2015,0.0,0.0,0.0
54073,2000,0.0,0.0,0.0
54073,2001,0.0,0.0,0.0
54073,2002,0.0,23.1,0.0
54073,2003,0.0,0.0,0.0
54073,2004,0.0,0.0,0.0
54073,2005,0.0,45.2,0.0
54073,2006,0.0,7.6,0.0
54073,2007,196.2,166.6,0.0
54073,2008,0.0,0.0,0.0
54073,2009,2.3,0.7,0.0
54073,2010,0.0,0.0,0.0
54073,2011,0.0,0.0,0.0
54073,2012,92.9,51.1,0.0
54073,2013,33.2,43.5,0.0
54073,2014,0.0,0.0,0.0
54073,2015,0.0,0.0,0.0
54075,2000,0.0,2.4,0.0
54075,2001,0.0,0.0,0.0
54075,2002,33.3,17.9,0.0
54075,2003,0.0,0.0,0.0
54075,2004,0.0,0.0,0.0
54075,2005,8.4,10.3,0.0
54075,2006,0.0,23.4,0.0
54075,2007,100.0,84.2,0.0
54075,2008,0.0,4.6,0.0
54075,2009,0.0,0.0,0.0
54075,2010,96.2,40.9,0.0
54075,2011,0.0,22.5,0.0
54075,2012,80.0,39.0,0.0
54075,2013,0.0,0.0,0.0
54075,2014,21.1,30.9,0.0
54075,2015,0.0,2.1,0.0
54077,2000,0.0,0.0,0.0
54077,2001,0.0,0.0,0.0
54077,2002,0.0,3.9,0.0
54077,2003,0.0,0.0,0.0
54077,2004,0.0,0.0,0.0
54077,2005,22.3,19.4,0.0
54077,2006,0.0,0.1,0.0
54077,2007,100.0,88.7,0.0
54077,2008,0.0,0.0,0.0
54077,2009,0.0,0.0,0.0
54077,2010,7.2,27.4,0.0
54077,2011,0.0,0.0,0.0
54077,2012,100.0,84.6,0.0
54077,2013,1.0,2.0,0.0
54077,2014,0.0,0.0,0.0
54077,2015,0.0,0.0,0.0
54079,2000,0.0,0.0,0.0
54079,2001,0.0,0.0,0.0
54079,2002,0.0,29.6,0.0
54079,2003,0.0,0.0,0.0
54079,2004,0.0,0.0,0.0
54079,2005,40.4,42.8,0.0
54079,2006,0.0,45.8,0.0
54079,2007,291.8,229.8,91.8
54079,2008,0.0,0.0,0.0
54079,2009,0.0,0.0,0.0
54079,2010,0.0,0.0,0.0
54079,2011,0.0,0.0,0.0
54079,2012,42.0,31.5,0.0
54079,2013,0.0,0.0,0.0
54079,2014,0.0,0.0,0.0
54079,2015,0.0,30.1,0.0
54081,2000,2.7,22.4,0.0
54081,2001,0.0,0.0,0.0
54081,2002,23.8,37.6,0.0
54081,2003,0.0,0.0,0.0
54081,2004,0.0,0.0,0.0
54081,2005,4.2,9.0,0.0
54081,2006,0.0,23.1,0.0
54081,2007,174.5,148.5,0.0
54081,2008,1.0,8.9,0.0
54081,2009,0.0,0.0,0.0
54081,2010,5.8,6.9,0.0
54081,2011,0.0,23.4,0.0
54081,2012,62.1,35.4,0.0
54081,2013,0.0,0.8,0.0
54081,2014,0.0,5.4,0.0
54081,2015,0.0,30.9,0.0
54083,2000,0.0,0.0,0.0
54083,2001,0.0,0.0,0.0
54083,2002,3.7,1.4,0.0
54083,2003,0.0,0.0,0.0
54083,2004,0.0,0.0,0.0
54083,2005,23.1,14.8,0.0
54083,2006,0.0,8.6,0.0
54083,2007,100.0,74.1,0.0
54083,2008,0.0,0.0,0.0
54083,2009,0.0,0.0,0.0
54083,2010,81.5,40.6,0.0
54083,2011,0.0,12.1,0.0
54083,2012,79.7,46.0,0.0
54083,2013,0.0,8.8,0.0
54083,2014,5.3,7.6,0.0
54083,2015,0.0,2.7,0.0
54085,2000,0.0,0.0,0.0
54085,2001,0.0,0.0,0.0
54085,2002,0.0,22.7,0.0
54085,2003,0.0,0.0,0.0
54085,2004,0.0,0.0,0.0
54085,2005,0.0,29.3,0.0
54085,2006,0.0,11.8,0.0
54085,2007,171.9,145.0,0.0
54085,2008,0.0,0.0,0.0
54085,2009,0.0,0.0,0.0
54085,2010,0.0,0.0,0.0
54085,2011,0.0,0.0,0.0
54085,2012,70.5,42.5,0.0
54085,2013,1.7,31.4,0.0
54085,2014,0.0,0.0,0.0
54085,2015,0.0,0.0,0.0
54087,2000,0.0,0.0,0.0
54087,2001,0.0,0.0,0.0
54087,2002,0.0,8.1,0.0
54087,2003,0.0,0.0,0.0
54087,2004,0.0,0.0,0.0
54087,2005,18.0,24.0,0.0
54087,2006,0.0,21.0,0.0
54087,2007,185.8,162.6,0.0
54087,2008,0.0,0.0,0.0
54087,2009,0.0,0.0,0.0
54087,2010,0.0,0.0,0.0
54087,2011,0.0,0.0,0.0
54087,2012,60.0,38.5,0.0
54087,2013,0.0,3.4,0.0
54087,2014,0.0,0.0,0.0
54087,2015,0.0,2.8,0.0
54089,2000,5.2,22.0,0.0
54089,2001,0.0,0.0,0.0
54089,2002,91.0,72.5,0.0
54089,2003,0.0,0.0,0.0
54089,2004,0.0,0.0,0.0
54089,2005,0.0,4.7,0.0
54089,2006,0.0,23.1,0.0
54089,2007,157.3,129.4,0.0
54089,2008,17.3,24.9,0.0
54089,2009,0.0,0.0,0.0
54089,2010,22.4,28.4,0.0
54089,2011,0.0,46.2,0.0
54089,2012,82.2,31.6,0.0
54089,2013,0.0,0.0,0.0
54089,2014,16.8,8.2,0.0
54089,2015,0.0,6.4,0.0
54091,2000,0.0,0.0,0.0
54091,2001,0.0,0.0,0.0
54091,2002,0.0,0.0,0.0
54091,2003,0.0,0.0,0.0
54091,2004,0.0,0.0,0.0
54091,2005,0.0,15.0,0.0
54091,2006,0.0,0.0,0.0
54091,2007,100.0,92.3,0.0
54091,2008,0.0,0.0,0.0
54091,2009,0.0,0.0,0.0
54091,2010,0.0,7.1,0.0
54091,2011,0.0,0.0,0.0
54091,2012,93.2,69.9,0.0
54091,2013,0.0,15.5,0.0
54091,2014,0.0,0.0,0.0
54091,2015,0.0,0.0,0.0
54093,2000,0.0,0.0,0.0
54093,2001,0.0,0.0,0.0
54093,2002,8.9,3.4,0.0
54093,2003,0.0,0.0,0.0
54093,2004,0.0,0.0,0.0
54093,2005,2.2,8.4,0.0
54093,2006,0.0,19.0,0.0
54093,2007,100.0,77.5,0.0
54093,2008,0.0,0.0,0.0
54093,2009,0.0,0.0,0.0
54093,2010,77.5,63.1,0.0
54093,2011,0.0,5.1,0.0
54093,2012,84.3,53.4,0.0
54093,2013,0.0,2.5,0.0
54093,2014,0.0,0.0,0.0
54093,2015,0.0,0.0,0.0
54095,2000,0.0,0.0,0.0
54095,2001,0.0,0.0,0.0
54095,2002,0.0,23.1,0.0
54095,2003,0.0,0.0,0.0
54095,2004,0.0,0.0,0.0
54095,2005,0.0,35.3,0.0
54095,2006,0.0,0.0,0.0
54095,2007,189.2,149.8,0.0
54095,2008,0.0,0.0,0.0
54095,2009,7.6,2.3,0.0
54095,2010,0.0,2.1,0.0
54095,2011,0.0,0.0,0.0
54095,2012,97.3,52.9,0.0
54095,2013,38.2,45.4,0.0
54095,2014,0.0,0.0,0.0
54095,2015,0.0,0.0,0.0
54097,2000,0.0,0.0,0.0
54097,2001,0.0,0.0,0.0
54097,2002,0.0,0.0,0.0
54097,2003,0.0,0.0,0.0
54097,2004,0.0,0.0,0.0
54097,2005,14.3,12.1,0.0
54097,2006,0.0,0.0,0.0
54097,2007,100.0,86.8,0.0
54097,2008,0.0,0.0,0.0
54097,2009,0.0,0.0,0.0
54097,2010,7.4,9.2,0.0
54097,2011,0.0,0.0,0.0
54097,2012,72.8,43.4,0.0
54097,2013,0.0,18.1,0.0
54097,2014,0.0,0.0,0.0
54097,2015,0.0,1.7,0.0
54099,2000,0.0,7.4,0.0
54099,2001,0.0,0.0,0.0
54099,2002,0.0,33.7,0.0
54099,2003,0.0,0.0,0.0
54099,2004,0.0,0.0,0.0
54099,2005,43.9,53.2,0.0
54099,2006,0.0,48.1,0.0
54099,2007,300.0,272.7,100.0
54099,2008,0.0,8.8,0.0
54099,2009,0.0,0.0,0.0
54099,2010,0.0,0.0,0.0
54099,2011,0.0,0.0,0.0
54099,2012,43.1,32.0,0.0
54099,2013,0.0,0.0,0.0
54099,2014,2.0,4.7,0.0
54099,2015,0.0,37.6,0.0
54101,2000,0.0,0.0,0.0
54101,2001,0.0,0.0,0.0
54101,2002,0.0,0.0,0.0
54101,2003,0.0,0.0,0.0
54101,2004,0.0,0.0,0.0
54101,2005,23.2,14.8,0.0
54101,2006,0.0,0.0,0.0
54101,2007,100.0,86.5,0.0
54101,2008,0.0,0.5,0.0
54101,2009,0.0,0.0,0.0
54101,2010,41.7,18.9,0.0
54101,2011,0.0,5.9,0.0
54101,2012,68.4,41.5,0.0
54101,2013,0.0,9.0,0.0
54101,2014,4.6,9.8,0.0
54101,2015,0.0,23.1,0.0
54103,2000,0.0,0.0,0.0
54103,2001,0.0,0.0,0.0
54103,2002,0.0,23.1,0.0
54103,2003,0.0,0.0,0.0
54103,2004,0.0,0.0,0.0
54103,2005,0.0,34.8,0.0
54103,2006,0.0,0.0,0.0
54103,2007,173.8,139.9,0.0
54103,2008,0.0,0.0,0.0
54103,2009,3.3,1.0,0.0
54103,2010,0.0,6.9,0.0
54103,2011,0.0,0.0,0.0
54103,2012,118.1,82.5,0.0
54103,2013,39.0,59.0,0.0
54103,2014,0.0,0.0,0.0
54103,2015,0.0,0.0,0.0
54105,2000,0.0,0.0,0.0
54105,2001,0.0,0.0,0.0
54105,2002,0.0,23.1,0.0
54105,2003,0.0,0.0,0.0
54105,2004,0.0,0.0,0.0
54105,2005,1.8,31.4,0.0
54105,2006,0.0,23.2,0.0
54105,2007,188.0,166.0,0.0
54105,2008,0.0,0.0,0.0
54105,2009,0.0,0.0,0.0
54105,2010,0.0,0.0,0.0
54105,2011,0.0,0.0,0.0
54105,2012,66.5,41.0,0.0
54105,2013,0.0,18.2,0.0
54105,2014,0.0,0.0,0.0
54105,2015,0.0,0.0,0.0
54107,2000,0.0,0.0,0.0
54107,2001,0.0,0.0,0.0
54107,2002,0.0,23.1,0.0
54107,2003,0.0,0.0,0.0
54107,2004,0.0,0.0,0.0
54107,2005,17.4,56.3,0.0
54107,2006,0.0,29.0,0.0
54107,2007,199.4,188.0,0.0
54107,2008,0.0,0.0,0.0
54107,2009,0.0,0.0,0.0
54107,2010,0.0,0.0,0.0
54107,2011,0.0,0.0,0.0
54107,2012,89.7,49.9,0.0
54107,2013,0.0,28.4,0.0
54107,2014,0.0,0.0,0.0
54107,2015,0.0,0.0,0.0
54109,2000,18.2,37.7,0.0
54109,2001,0.0,0.0,0.0
54109,2002,30.1,43.5,0.0
54109,2003,0.0,0.0,0.0
54109,2004,0.0,0.0,0.0
54109,2005,0.0,7.7,0.0
54109,2006,0.0,23.1,0.0
54109,2007,186.0,168.1,0.0
54109,2008,23.1,34.2,0.0
54109,2009,0.0,0.0,0.0
54109,2010,12.9,11.1,0.0
54109,2011,0.0,11.3,0.0
54109,2012,60.4,38.6,0.0
54109,2013,0.0,0.0,0.0
54109,2014,0.0,15.4,0.0
54109,2015,0.0,30.1,0.0
55001,2000,0.0,0.0,0.0
55001,2001,40.0,37.1,0.0
55001,2002,20.0,23.1,0.0
55001,2003,15.1,36.1,0.0
55001,2004,0.0,0.0,0.0
55001,2005,200.0,124.5,25.0
55001,2006,85.4,40.9,0.0
55001,2007,188.5,127.0,0.0
55001,2008,0.0,0.2,0.0
55001,2009,87.2,60.2,0.0
55001,2010,0.0,0.0,0.0
55001,2011,0.0,1.7,0.0
55001,2012,224.4,181.6,48.2
55001,2013,0.0,19.5,0.0
55001,2014,0.0,0.8,0.0
55001,2015,0.0,5.6,0.0
55003,2000,0.0,16.1,0.0
55003,2001,47.6,18.3,0.0
55003,2002,0.0,0.6,0.0
55003,2003,43.6,32.7,0.0
55003,2004,0.2,0.1,0.0
55003,2005,121.2,120.2,0.0
55003,2006,287.0,192.1,75.0
55003,2007,253.6,274.8,53.6
55003,2008,0.0,29.5,0.0
55003,2009,299.7,276.1,99.7
55003,2010,100.6,117.1,1.4
55003,2011,0.0,0.3,0.0
55003,2012,0.0,0.0,0.0
55003,2013,0.0,4.7,0.0
55003,2014,0.0,0.0,0.0
55003,2015,0.0,12.6,0.0
55005,2000,0.0,0.0,0.0
55005,2001,59.5,24.4,0.0
55005,2002,0.0,0.0,0.0
55005,2003,0.0,22.9,0.0
55005,2004,0.0,0.0,0.0
55005,2005,125.0,115.4,0.0
55005,2006,264.7,164.2,50.0
55005,2007,200.0,191.7,0.0
55005,2008,0.0,7.7,0.0
55005,2009,300.0,319.0,100.0
55005,2010,56.1,101.7,0.0
55005,2011,0.0,0.0,0.0
55005,2012,0.0,0.0,0.0
55005,2013,0.0,30.8,0.0
55005,2014,0.0,0.0,0.0
55005,2015,0.0,0.1,0.0
55007,2000,0.0,14.5,0.0
55007,2001,43.7,16.8,0.0
55007,2002,0.0,4.8,0.0
55007,2003,0.6,16.3,0.0
55007,2004,0.0,0.0,0.0
55007,2005,109.5,109.1,0.0
55007,2006,268.6,188.7,64.6
55007,2007,280.0,298.0,80.0
55007,2008,0.0,22.4,0.0
55007,2009,300.0,233.7,100.0
55007,2010,100.1,98.0,0.0
55007,2011,0.0,0.0,0.0
55007,2012,0.0,0.0,0.0
55007,2013,0.0,11.4,0.0
55007,2014,0.0,0.0,0.0
55007,2015,0.0,47.8,0.0
55009,2000,0.0,0.0,0.0
55009,2001,60.0,46.2,0.0
55009,2002,20.0,22.4,0.0
55009,2003,0.0,7.7,0.0
55009,2004,0.0,8.5,0.0
55009,2005,235.3,207.3,50.0
55009,2006,57.4,23.2,0.0
55009,2007,100.0,117.4,0.0
55009,2008,0.0,5.1,0.0
55009,2009,125.0,92.3,0.0
55009,2010,0.0,0.0,0.0
55009,2011,0.0,1.7,0.0
55009,2012,71.8,28.9,0.0
55009,2013,0.0,0.0,0.0
55009,2014,0.0,14.5,0.0
55009,2015,23.1,14.8,0.0
55011,2000,0.0,0.0,0.0
55011,2001,40.0,33.4,0.0
55011,2002,0.0,0.0,0.0
55011,2003,0.0,50.8,0.0
55011,2004,0.0,0.0,0.0
55011,2005,122.5,73.6,0.0
55011,2006,75.1,60.5,0.0
55011,2007,123.5,96.9,0.0
55011,2008,0.0,7.7,0.0
55011,2009,209.9,178.1,9.9
55011,2010,0.0,21.5,0.0
55011,2011,0.0,0.0,0.0
55011,2012,76.1,80.2,0.0
55011,2013,0.0,28.1,0.0
55011,2014,0.0,0.0,0.0
55011,2015,0.0,0.7,0.0
55013,2000,0.0,0.0,0.0
55013,2001,60.0,27.9,0.0
55013,2002,0.0,1.6,0.0
55013,2003,0.0,15.4,0.0
55013,2004,0.0,0.0,0.0
55013,2005,76.6,95.3,0.0
55013,2006,268.3,212.0,50.0
55013,2007,239.2,235.8,39.2
55013,2008,0.0,12.8,0.0
55013,2009,295.1,249.7,95.1
55013,2010,23.7,53.0,0.0
55013,2011,0.0,0.0,0.0
55013,2012,0.0,0.0,0.0
55013,2013,0.0,33.2,0.0
55013,2014,0.0,0.0,0.0
55013,2015,0.0,25.6,0.0
55015,2000,0.0,0.0,0.0
55015,2001,40.9,35.7,0.0
55015,2002,20.0,23.1,0.0
55015,2003,0.0,8.3,0.0
55015,2004,0.0,2.1,0.0
55015,2005,231.6,196.4,50.0
55015,2006,51.6,23.6,0.0
55015,2007,100.3,97.8,0.0
55015,2008,0.0,0.0,0.0
55015,2009,108.3,81.7,0.0
55015,2010,0.0,0.0,0.0
55015,2011,0.0,0.0,0.0
55015,2012,151.7,95.8,18.6
55015,2013,0.0,0.0,0.0
55015,2014,0.0,0.0,0.0
55015,2015,0.0,7.7,0.0
55017,2000,0.0,0.0,0.0
55017,2001,53.9,22.0,0.0
55017,2002,0.0,0.0,0.0
55017,2003,0.0,23.1,0.0
55017,2004,15.9,6.8,0.0
55017,2005,126.4,108.3,0.0
55017,2006,204.8,114.9,15.5
55017,2007,200.0,177.3,0.0
55017,2008,0.0,7.7,0.0
55017,2009,283.2,275.6,83.2
55017,2010,50.2,96.5,0.0
55017,2011,0.0,0.0,0.0
55017,2012,21.9,14.3,0.0
55017,2013,0.0,35.3,0.0
55017,2014,0.0,0.0,0.0
55017,2015,0.0,0.0,0.0
55019,2000,0.0,0.0,0.0
55019,2001,48.4,23.1,0.0
55019,2002,0.6,0.5,0.0
55019,2003,0.0,23.7,0.0
55019,2004,25.8,11.0,0.0
55019,2005,174.5,116.8,0.0
55019,2006,175.0,96.6,0.0
55019,2007,175.6,157.7,0.0
55019,2008,0.0,7.7,0.0
55019,2009,241.1,223.2,41.1
55019,2010,39.4,73.1,0.0
55019,2011,0.0,0.0,0.0
55019,2012,81.2,77.9,4.6
55019,2013,0.0,26.7,0.0
55019,2014,0.0,0.0,0.0
55019,2015,0.0,0.0,0.0
55021,2000,0.0,0.0,0.0
55021,2001,40.0,19.3,0.0
55021,2002,20.0,23.1,0.0
55021,2003,20.0,40.0,0.0
55021,2004,0.0,0.0,0.0
55021,2005,209.9,179.0,34.9
55021,2006,19.7,8.3,0.0
55021,2007,140.0,96.3,0.0
55021,2008,0.0,0.0,0.0
55021,2009,36.5,31.9,0.0
55021,2010,0.0,0.0,0.0
55021,2011,14.1,34.0,0.0
55021,2012,299.9,215.3,70.0
55021,2013,0.0,7.8,0.0
55021,2014,0.0,0.0,0.0
55021,2015,0.0,11.5,0.0
55023,2000,0.0,0.0,0.0
55023,2001,60.0,46.2,0.0
55023,2002,0.0,0.0,0.0
55023,2003,0.7,61.8,0.0
55023,2004,0.0,0.0,0.0
55023,2005,199.4,111.9,24.5
55023,2006,25.0,8.0,0.0
55023,2007,31.7,22.4,0.0
55023,2008,0.0,0.0,0.0
55023,2009,0.0,0.0,0.0
55023,2010,0.0,0.0,0.0
55023,2011,25.0,38.9,0.0
55023,2012,241.1,209.2,60.0
55023,2013,0.0,13.0,0.0
55023,2014,0.0,17.1,0.0
55023,2015,0.0,49.2,0.0
55025,2000,0.0,0.0,0.0
55025,2001,47.2,18.1,0.0
55025,2002,20.3,23.2,0.0
55025,2003,20.0,48.4,0.0
55025,2004,0.0,0.0,0.0
55025,2005,210.0,183.9,35.0
55025,2006,2.2,3.0,0.0
55025,2007,110.0,52.2,0.0
55025,2008,0.0,0.0,0.0
55025,2009,0.0,0.0,0.0
55025,2010,0.0,0.0,0.0
55025,2011,38.2,49.4,0.0
55025,2012,326.8,232.0,80.0
55025,2013,0.0,7.7,0.0
55025,2014,0.0,0.0,0.0
55025,2015,0.0,5.9,0.0
55027,2000,0.0,0.0,0.0
55027,2001,40.0,22.9,0.0
55027,2002,25.3,25.1,0.0
55027,2003,19.8,34.2,0.0
55027,2004,0.0,0.0,0.0
55027,2005,225.0,190.9,50.0
55027,2006,5.6,9.4,0.0
55027,2007,140.0,93.3,0.0
55027,2008,0.0,0.0,0.0
55027,2009,11.7,11.2,0.0
55027,2010,0.0,0.0,0.0
55027,2011,32.0,28.1,0.0
55027,2012,302.5,205.6,71.6
55027,2013,0.0,6.7,0.0
55027,2014,0.0,0.0,0.0
55027,2015,0.0,0.0,0.0
55029,2000,0.0,11.6,0.0
55029,2001,60.0,41.0,0.0
55029,2002,1.1,1.9,0.0
55029,2003,42.9,20.7,0.0
55029,2004,0.0,0.0,0.0
55029,2005,250.0,211.2,50.0
55029,2006,50.0,15.4,0.0
55029,2007,100.1,119.1,0.0
55029,2008,0.0,15.4,0.0
55029,2009,126.0,100.3,0.0
55029,2010,31.1,80.2,0.0
55029,2011,13.0,33.1,0.0
55029,2012,35.7,31.3,0.0
55029,2013,0.0,0.0,0.0
55029,2014,0.0,7.8,0.0
55029,2015,24.7,36.3,0.0
55031,2000,0.0,6.5,0.0
55031,2001,49.4,19.0,0.0
55031,2002,0.0,12.5,0.0
55031,2003,0.0,18.2,0.0
55031,2004,0.0,0.0,0.0
55031,2005,71.8,99.0,0.0
55031,2006,253.9,191.0,49.9
55031,2007,278.0,278.7,78.8
55031,2008,0.0,16.7,0.0
55031,2009,270.9,201.6,71.5
55031,2010,47.5,58.4,0.0
55031,2011,0.0,0.0,0.0
55031,2012,0.0,0.0,0.0
55031,2013,0.0,36.2,0.0
55031,2014,0.0,0.0,0.0
55031,2015,0.4,48.9,0.0
55033,2000,0.0,0.0,0.0
55033,2001,41.2,23.1,0.0
55033,2002,0.0,0.0,0.0
55033,2003,0.0,29.7,0.0
55033,2004,0.0,0.0,0.0
55033,2005,125.0,107.1,0.0
55033,2006,183.1,103.5,4.7
55033,2007,185.4,156.4,0.0
55033,2008,0.0,7.7,0.0
55033,2009,271.5,266.9,71.5
55033,2010,50.0,73.2,0.0
55033,2011,0.0,0.0,0.0
55033,2012,7.1,3.4,0.0
55033,2013,0.0,38.3,0.0
55033,2014,0.0,0.0,0.0
55033,2015,0.0,5.0,0.0
55035,2000,0.0,0.0,0.0
55035,2001,40.0,22.8,0.0
55035,2002,0.0,0.0,0.0
55035,2003,0.0,27.0,0.0
55035,2004,0.9,0.4,0.0
55035,2005,138.5,103.9,0.0
55035,2006,174.6,96.8,0.0
55035,2007,149.7,133.8,0.0
55035,2008,0.0,7.7,0.0
55035,2009,250.0,217.3,50.0
55035,2010,46.1,69.8,0.0
55035,2011,0.0,0.0,0.0
55035,2012,56.3,54.2,0.0
55035,2013,0.0,38.5,0.0
55035,2014,0.0,0.0,0.0
55035,2015,0.0,0.0,0.0
55037,2000,0.0,23.1,0.0
55037,2001,60.0,23.1,0.0
55037,2002,0.0,0.0,0.0
55037,2003,96.6,54.0,0.0
55037,2004,0.0,23.9,0.0
55037,2005,155.6,141.3,0.0
55037,2006,128.4,43.9,0.0
55037,2007,200.1,222.2,0.4
55037,2008,0.0,30.8,0.0
55037,2009,239.6,205.8,39.6
55037,2010,276.5,296.7,76.5
55037,2011,25.0,46.2,0.0
55037,2012,32.9,45.5,0.0
55037,2013,0.0,0.0,0.0
55037,2014,0.0,30.8,0.0
55037,2015,0.0,0.0,0.0
55039,2000,0.0,0.0,0.0
55039,2001,40.0,30.8,0.0
55039,2002,21.5,23.7,0.0
55039,2003,3.5,15.0,0.0
55039,2004,0.0,0.0,0.0
55039,2005,228.2,187.4,50.0
55039,2006,46.9,22.1,0.0
55039,2007,111.8,94.3,0.0
55039,2008,0.0,0.0,0.0
55039,2009,47.3,43.8,0.0
55039,2010,0.0,0.0,0.0
55039,2011,4.9,1.7,0.0
55039,2012,227.9,163.0,53.6
55039,2013,0.0,0.6,0.0
55039,2014,0.0,0.0,0.0
55039,2015,0.0,5.0,0.0
55041,2000,0.0,17.9,0.0
55041,2001,59.8,23.0,0.0
55041,2002,0.0,0.0,0.0
55041,2003,75.0,45.0,0.0
55041,2004,16.4,33.6,0.0
55041,2005,163.6,142.7,0.0
55041,2006,134.3,53.6,0.0
55041,2007,199.7,219.0,0.1
55041,2008,0.0,26.7,0.0
55041,2009,250.0,222.3,50.0
55041,2010,238.5,275.0,38.9
55041,2011,20.0,29.1,0.0
55041,2012,1.8,5.6,0.0
