stco,year,corn,soybean,cotton,wheat
39015,1997,103.5,34.1,NA,46.2
39017,1997,110,39.1,NA,50.6
39019,1997,89.1,38.6,NA,53.8
39021,1997,139.4,49.8,NA,64.4
39023,1997,150.4,49.9,NA,68.2
39025,1997,107.1,34.6,NA,43.9
39027,1997,141.7,46.8,NA,60.1
39029,1997,102,42,NA,54
39031,1997,127,45.6,NA,54.5
39033,1997,139.3,45.3,NA,66.7
39035,1997,NA,NA,NA,NA
39037,1997,130.9,45.3,NA,66.8
39039,1997,130.7,37.6,NA,58.9
39041,1997,136.1,43.2,NA,61.2
39043,1997,135.7,44,NA,68.9
39045,1997,146.1,48.5,NA,58.1
39047,1997,147.4,49.9,NA,67.4
39049,1997,134.8,45.1,NA,63.2
39051,1997,143.1,45.2,NA,70.5
39053,1997,115.8,46.1,NA,NA
39055,1997,79.3,33.4,NA,NA
39057,1997,147.7,47.5,NA,64.2
39059,1997,109.1,NA,NA,NA
39061,1997,91.2,40.2,NA,NA
39063,1997,137.8,45.6,NA,66.9
39065,1997,140.9,44.4,NA,60.4
39067,1997,99.3,NA,NA,NA
39069,1997,147.8,46,NA,70.1
39071,1997,123.7,42.5,NA,51.5
39073,1997,123.9,34.4,NA,NA
39075,1997,113.6,44.8,NA,47.9
39077,1997,125.3,41,NA,62.6
39079,1997,113,41,NA,NA
39081,1997,100.1,NA,NA,NA
39083,1997,122.6,42.5,NA,55.5
39085,1997,NA,NA,NA,NA
39087,1997,104.4,NA,NA,NA
39089,1997,132.8,43,NA,58.6
39091,1997,128.4,44,NA,60.2
39093,1997,110.2,33,NA,54.6
39095,1997,142.9,41.7,NA,70.2
39097,1997,152.2,48.4,NA,68.6
39099,1997,100.2,37.3,NA,55
39101,1997,135.1,43.3,NA,64.6
39103,1997,99.9,34.7,NA,48.7
39105,1997,99.3,NA,NA,NA
39107,1997,149.4,47.9,NA,69.4
39109,1997,145.3,48.9,NA,63
39111,1997,94.4,NA,NA,NA
39113,1997,123.3,45.4,NA,61.3
39115,1997,108.3,NA,NA,NA
39117,1997,123.5,42.4,NA,63.3
39119,1997,122.8,46.8,NA,52.3
39121,1997,95.5,NA,NA,NA
39123,1997,137.8,39.3,NA,66.2
39125,1997,142.5,41.5,NA,59.5
39127,1997,127,48.6,NA,47.9
39129,1997,143.2,48.6,NA,61.4
39131,1997,114.7,43.7,NA,50.8
39133,1997,94.2,33.5,NA,53.3
39135,1997,130.6,48,NA,62.3
39137,1997,142.1,42.8,NA,64
39139,1997,112.2,41.4,NA,54.3
39141,1997,140.7,49.5,NA,60.6
39143,1997,141.4,42.9,NA,69.2
39145,1997,118.9,39.3,NA,56.1
39147,1997,134.8,40.8,NA,65.1
39149,1997,136,46.3,NA,62.1
39151,1997,110.8,40.5,NA,52
39153,1997,102.9,34.5,NA,NA
39155,1997,98.3,32.1,NA,56.1
39157,1997,101.7,42.6,NA,55.5
39159,1997,129.5,41.9,NA,63.9
39161,1997,147.2,45.6,NA,66.9
39163,1997,122,NA,NA,NA
39165,1997,125.4,41.3,NA,61.4
39167,1997,124.3,47.5,NA,45.5
39169,1997,120.8,43.9,NA,55.8
39171,1997,130.9,41.1,NA,57.7
39173,1997,145.9,45.9,NA,70.3
39175,1997,135.7,42.8,NA,59.6
40001,1997,NA,NA,NA,NA
40003,1997,63.3,23,NA,38
40005,1997,NA,NA,NA,31.1
40007,1997,144.7,NA,NA,23
40009,1997,NA,NA,204,26
40011,1997,126,34.3,NA,29.5
40013,1997,117.4,19.5,NA,36
40015,1997,111.8,29.8,377,29
40017,1997,105,26.9,305,28.5
40019,1997,98.3,NA,NA,31.5
40021,1997,NA,NA,NA,28
40023,1997,121,26.7,NA,31
40025,1997,174.8,NA,NA,37.5
40027,1997,88,21.6,NA,28.6
40029,1997,NA,20,NA,NA
40031,1997,60,NA,262,25
40033,1997,NA,19,303,25
40035,1997,91.1,26.9,NA,43.5
40037,1997,NA,22.6,NA,32
40039,1997,95.7,30,251,30
40041,1997,NA,34.1,NA,40.5
40043,1997,140,NA,NA,30.5
40045,1997,146.6,NA,NA,24
40047,1997,NA,27.1,NA,39
40049,1997,100,27.6,NA,30.5
40051,1997,96.3,22.1,NA,27.9
40053,1997,80,27.2,400,40.5
40055,1997,NA,NA,525,26
40057,1997,NA,NA,567,22.5
40059,1997,127.8,NA,NA,29.5
40061,1997,112,25.6,NA,NA
40063,1997,112.4,23.3,NA,31.6
40065,1997,NA,22.5,710,22.5
40067,1997,NA,28,NA,27.5
40069,1997,111.4,NA,NA,26.4
40071,1997,92.9,35.7,540,47
40073,1997,NA,21.6,NA,31
40075,1997,NA,20,308,24
40077,1997,NA,NA,NA,NA
40079,1997,112.4,27.6,NA,43.5
40081,1997,NA,30,NA,27.5
40083,1997,NA,22.5,NA,36
40085,1997,NA,NA,NA,32.5
40087,1997,67.5,27.6,328,30
40089,1997,86.8,24.3,NA,40
40091,1997,83.8,24.2,NA,30
40093,1997,127.1,18.6,NA,34.5
40095,1997,112.5,NA,NA,33.5
40097,1997,85.7,28,NA,35
40099,1997,90,NA,NA,35
40101,1997,117,31.4,NA,33.3
40103,1997,NA,32.5,NA,42.5
40105,1997,67.3,25,NA,33
40107,1997,83.8,22,NA,31
40109,1997,106.9,30,NA,29.5
40111,1997,114.3,31.7,NA,39
40113,1997,NA,33.3,NA,38.5
40115,1997,115.9,30.2,NA,42
40117,1997,NA,32.7,NA,44
40119,1997,101.4,29.5,NA,34.4
40121,1997,100,25,NA,28
40123,1997,NA,20,NA,NA
40125,1997,106.7,31.9,NA,35
40127,1997,NA,NA,NA,NA
40129,1997,NA,NA,NA,28
40131,1997,106.7,30.8,NA,37.9
40133,1997,62.3,26.7,NA,35
40135,1997,111.4,32.5,NA,48.9
40137,1997,90,NA,NA,24.5
40139,1997,158.8,NA,NA,29.5
40141,1997,92.5,20,295,25.5
40143,1997,NA,27.1,NA,37.5
40145,1997,102.8,36.1,NA,36
40147,1997,NA,31.4,NA,40
40149,1997,NA,37.8,270,26.5
40151,1997,NA,NA,NA,37.5
40153,1997,NA,NA,NA,31.5
41001,1997,181.5,NA,NA,75.5
41003,1997,NA,NA,NA,80.5
41005,1997,NA,NA,NA,81.5
41007,1997,NA,NA,NA,NA
41009,1997,210,NA,NA,71.5
41011,1997,NA,NA,NA,NA
41013,1997,NA,NA,NA,88.5
41015,1997,NA,NA,NA,NA
41017,1997,NA,NA,NA,88
41019,1997,NA,NA,NA,45.5
41021,1997,137,NA,NA,50.5
41023,1997,NA,NA,NA,47
41025,1997,NA,NA,NA,NA
41027,1997,NA,NA,NA,61
41029,1997,NA,NA,NA,59
41031,1997,176,NA,NA,105
41033,1997,160,NA,NA,NA
41035,1997,NA,NA,NA,98.5
41037,1997,NA,NA,NA,50
41039,1997,NA,NA,NA,89
41041,1997,NA,NA,NA,NA
41043,1997,NA,NA,NA,84
41045,1997,160,NA,NA,101
41047,1997,NA,NA,NA,89.5
41049,1997,221,NA,NA,58
41051,1997,NA,NA,NA,79
41053,1997,NA,NA,NA,73.5
41055,1997,NA,NA,NA,49
41057,1997,NA,NA,NA,NA
41059,1997,216,NA,NA,68
41061,1997,NA,NA,NA,80.5
41063,1997,NA,NA,NA,66.5
41065,1997,NA,NA,NA,50.5
41067,1997,105,NA,NA,83.5
41069,1997,NA,NA,NA,33
41071,1997,165,NA,NA,78.5
42001,1997,76,29,NA,53
42003,1997,NA,NA,NA,NA
42005,1997,71,30,NA,39
42007,1997,76,NA,NA,43
42009,1997,86,NA,NA,53
42011,1997,108,42,NA,52
42013,1997,105,39,NA,NA
42015,1997,97,37,NA,NA
42017,1997,107,37,NA,52
42019,1997,74,30,NA,41
42021,1997,89,NA,NA,46
42023,1997,NA,NA,NA,NA
42025,1997,NA,NA,NA,45
42027,1997,88,38,NA,54
42029,1997,123,40,NA,56
42031,1997,75,32,NA,NA
42033,1997,82,NA,NA,NA
42035,1997,95,37,NA,56
42037,1997,93,34,NA,49
42039,1997,93,32,NA,NA
42041,1997,99,39,NA,56
42043,1997,98,36,NA,49
42045,1997,NA,NA,NA,NA
42047,1997,NA,NA,NA,NA
42049,1997,99,34,NA,46
42051,1997,78,34,NA,33
42053,1997,NA,NA,NA,NA
42055,1997,84,35,NA,56
42057,1997,81,NA,NA,52
42059,1997,NA,NA,NA,NA
42061,1997,101,38,NA,46
42063,1997,76,35,NA,47
42065,1997,75,NA,NA,NA
42067,1997,94,38,NA,44
42069,1997,86,NA,NA,NA
42071,1997,122,42,NA,62
42073,1997,82,34,NA,44
42075,1997,115,41,NA,67
42077,1997,117,38,NA,56
42079,1997,87,37,NA,48
42081,1997,99,39,NA,48
42083,1997,NA,NA,NA,NA
42085,1997,91,28,NA,44
42087,1997,113,43,NA,45
42089,1997,NA,39,NA,48
42091,1997,109,40,NA,57
42093,1997,94,35,NA,45
42095,1997,106,41,NA,54
42097,1997,98,38,NA,47
42099,1997,96,40,NA,44
42101,1997,NA,NA,NA,NA
42103,1997,NA,NA,NA,NA
42105,1997,94,NA,NA,NA
42107,1997,95,39,NA,47
42109,1997,98,41,NA,41
42111,1997,78,34,NA,NA
42113,1997,85,NA,NA,NA
42115,1997,85,NA,NA,NA
42117,1997,98,NA,NA,NA
42119,1997,97,42,NA,45
42121,1997,85,30,NA,NA
42123,1997,NA,NA,NA,NA
42125,1997,77,33,NA,33
42127,1997,94,NA,NA,NA
42129,1997,77,35,NA,42
42131,1997,83,NA,NA,NA
42133,1997,85,31,NA,56
44001,1997,NA,NA,NA,NA
44003,1997,NA,NA,NA,NA
44005,1997,NA,NA,NA,NA
44007,1997,NA,NA,NA,NA
44009,1997,NA,NA,NA,NA
45001,1997,NA,NA,NA,39
45003,1997,74,18,800,37
45005,1997,92,24,743,41
45007,1997,68,19,800,46
45009,1997,90,25,936,44
45011,1997,83,22,617,37
45013,1997,89,12,NA,40
45015,1997,74,23,400,46
45017,1997,95,22,792,54
45019,1997,84,25,NA,NA
45021,1997,NA,15,NA,47
45023,1997,65,NA,492,47
45025,1997,89,26,549,46
45027,1997,110,27,818,63
45029,1997,93,24,657,40
45031,1997,95,20,771,51
45033,1997,86,24,768,49
45035,1997,101,20,678,48
45037,1997,NA,14,568,34
45039,1997,NA,NA,NA,NA
45041,1997,89,22,738,46
45043,1997,80,26,549,50
45045,1997,95,23,NA,49
45047,1997,NA,NA,NA,49
45049,1997,87,22,690,38
45051,1997,102,25,768,47
45053,1997,101,27,NA,NA
45055,1997,87,30,720,45
45057,1997,76,18,NA,NA
45059,1997,NA,14,NA,34
45061,1997,94,20,586,61
45063,1997,87,16,527,38
45065,1997,NA,NA,NA,NA
45067,1997,98,24,611,46
45069,1997,92,27,755,55
45071,1997,87,18,NA,42
45073,1997,65,22,NA,44
45075,1997,101,22,589,53
45077,1997,48,NA,NA,NA
45079,1997,88,18,NA,51
45081,1997,100,18,465,42
45083,1997,76,20,NA,47
45085,1997,103,23,570,53
45087,1997,NA,NA,NA,NA
45089,1997,86,23,619,50
45091,1997,NA,18,451,53
46003,1997,90,40,NA,31.3
46005,1997,104,37,NA,33.7
46007,1997,94,NA,NA,26
46009,1997,80,33,NA,36.8
46011,1997,94,30,NA,32
46013,1997,103,35,NA,36
46015,1997,85,38,NA,35.5
46017,1997,119,35,NA,38
46019,1997,110,NA,NA,26.8
46021,1997,75,NA,NA,25.2
46023,1997,101,38,NA,39.7
46025,1997,88,33,NA,28.8
46027,1997,105,35,NA,NA
46029,1997,95,35,NA,31.3
46031,1997,59,26,NA,22.8
46033,1997,124,NA,NA,21
46035,1997,93,38,NA,39
46037,1997,86,34,NA,31.4
46039,1997,89,29,NA,30
46041,1997,67,NA,NA,19.5
46043,1997,84,37,NA,33.1
46045,1997,75,28,NA,27.9
46047,1997,116,NA,NA,29
46049,1997,91,36,NA,29.2
46051,1997,110,35,NA,29.9
46053,1997,79,36,NA,32.1
46055,1997,75,NA,NA,27.7
46057,1997,92,32,NA,31.3
46059,1997,91,35,NA,28
46061,1997,83,34,NA,36.3
46063,1997,NA,NA,NA,21.4
46065,1997,96,43,NA,29.5
46067,1997,86,35,NA,36.3
46069,1997,88,35,NA,29.4
46071,1997,NA,NA,NA,27.5
46073,1997,94,37,NA,35.9
46075,1997,75,NA,NA,22.1
46077,1997,91,33,NA,32.9
46079,1997,93,35,NA,35.4
46081,1997,NA,NA,NA,36.9
46083,1997,113,37,NA,NA
46085,1997,84,37,NA,31.6
46087,1997,105,37,NA,38.4
46089,1997,70,NA,NA,21.2
46091,1997,100,34,NA,34
46093,1997,72,NA,NA,24.9
46095,1997,56,NA,NA,25.4
46097,1997,85,33,NA,36.1
46099,1997,107,36,NA,36.5
46101,1997,108,36,NA,38.3
46103,1997,90,NA,NA,25.5
46105,1997,65,NA,NA,22.4
46107,1997,78,30,NA,27.4
46109,1997,120,35,NA,35.9
46111,1997,81,36,NA,33
46113,1997,NA,NA,NA,NA
46115,1997,105,36,NA,30.2
46117,1997,116,NA,NA,23.8
46119,1997,80,42,NA,28.2
46121,1997,113,NA,NA,32.8
46123,1997,81,35,NA,29.9
46125,1997,105,35,NA,41.9
46127,1997,115,39,NA,NA
46129,1997,71,27,NA,26.4
46135,1997,92,35,NA,38
46137,1997,NA,NA,NA,20.7
47001,1997,NA,NA,NA,NA
47003,1997,80,27,NA,36
47005,1997,78,33,NA,NA
47007,1997,86,31,NA,36
47009,1997,81,24,NA,46
47011,1997,98,NA,NA,NA
47013,1997,NA,NA,NA,NA
47015,1997,86,34,NA,34
47017,1997,105,37,600,44
47019,1997,78,NA,NA,NA
47021,1997,89,33,NA,43
47023,1997,84,34,505,42
47025,1997,NA,NA,NA,NA
47027,1997,66,30,NA,NA
47029,1997,109,NA,NA,NA
47031,1997,84,28,NA,38
47033,1997,114,34,691,44
47035,1997,68,NA,NA,NA
47037,1997,NA,NA,NA,NA
47039,1997,75,31,NA,NA
47041,1997,82,32,NA,30
47043,1997,89,35,NA,NA
47045,1997,116,33,649,42
47047,1997,110,34,677,40
47049,1997,60,30,NA,NA
47051,1997,82,27,463,46
47053,1997,107,38,600,47
47055,1997,102,34,549,38
47057,1997,80,NA,NA,NA
47059,1997,83,28,NA,31
47061,1997,98,32,NA,NA
47063,1997,87,31,NA,NA
47065,1997,79,NA,NA,NA
47067,1997,NA,NA,NA,NA
47069,1997,97,31,666,40
47071,1997,72,30,560,38
47073,1997,77,NA,NA,NA
47075,1997,103,32,713,46
47077,1997,86,32,480,37
47079,1997,112,37,NA,44
47081,1997,92,33,NA,37
47083,1997,NA,NA,NA,NA
47085,1997,99,36,NA,42
47087,1997,NA,NA,NA,NA
47089,1997,96,36,NA,49
47091,1997,109,NA,NA,NA
47093,1997,90,NA,NA,NA
47095,1997,119,36,662,40
47097,1997,116,33,658,42
47099,1997,97,34,NA,59
47101,1997,NA,NA,NA,NA
47103,1997,75,28,516,47
47105,1997,72,26,NA,NA
47107,1997,77,25,NA,46
47109,1997,78,28,576,40
47111,1997,95,35,NA,41
47113,1997,107,32,577,43
47115,1997,84,25,NA,36
47117,1997,76,28,NA,39
47119,1997,101,30,NA,40
47121,1997,60,28,NA,NA
47123,1997,64,25,NA,40
47125,1997,131,35,NA,47
47127,1997,86,NA,NA,NA
47129,1997,86,NA,NA,NA
47131,1997,117,38,565,45
47133,1997,78,33,NA,38
47135,1997,80,30,NA,NA
47137,1997,NA,NA,NA,NA
47139,1997,100,31,NA,37
47141,1997,66,NA,NA,NA
47143,1997,66,25,NA,33
47145,1997,NA,NA,NA,NA
47147,1997,125,37,NA,54
47149,1997,77,27,453,46
47151,1997,NA,NA,NA,NA
47153,1997,75,28,NA,NA
47155,1997,NA,NA,NA,NA
47157,1997,117,33,604,42
47159,1997,95,33,NA,45
47161,1997,97,32,NA,NA
47163,1997,90,NA,NA,NA
47165,1997,90,33,NA,49
47167,1997,110,31,717,43
47169,1997,80,25,NA,40
47171,1997,NA,NA,NA,NA
47173,1997,NA,NA,NA,NA
47175,1997,NA,NA,NA,NA
47177,1997,80,27,NA,38
47179,1997,80,NA,NA,NA
47181,1997,85,35,NA,NA
47183,1997,107,37,NA,47
47185,1997,72,30,NA,NA
47187,1997,99,32,NA,42
47189,1997,82,33,NA,43
48001,1997,NA,NA,420,27.6
48003,1997,NA,NA,414,26.3
48005,1997,NA,NA,NA,NA
48007,1997,NA,NA,NA,NA
48009,1997,NA,NA,NA,30.5
48011,1997,205.5,NA,NA,27.4
48013,1997,103.1,NA,NA,22
48015,1997,63,NA,691,NA
48017,1997,155.8,36.4,502,30.7
48019,1997,NA,NA,NA,NA
48021,1997,80.8,NA,NA,30
48023,1997,NA,NA,302,29.4
48025,1997,103.9,NA,456,15
48027,1997,84.4,NA,469,32.1
48029,1997,99.5,NA,NA,29.3
48031,1997,NA,NA,NA,30
48033,1997,NA,NA,347,25
48035,1997,88.5,NA,NA,21.2
48037,1997,100,29,NA,32.4
48039,1997,79.4,28.9,402,NA
48041,1997,105.9,23.5,805,40
48043,1997,NA,NA,NA,NA
48045,1997,139.6,NA,425,27.7
48047,1997,86.4,NA,360,NA
48049,1997,NA,NA,NA,23.7
48051,1997,104.3,22.4,634,25
48053,1997,NA,NA,NA,26.2
48055,1997,90.3,NA,384,19.3
48057,1997,102.6,27.1,599,NA
48059,1997,NA,NA,NA,33.4
48061,1997,67.8,29.8,527,NA
48063,1997,NA,NA,NA,NA
48065,1997,165.1,31.8,NA,27.7
48067,1997,NA,NA,NA,NA
48069,1997,182.2,38,760,35.5
48071,1997,NA,22.5,NA,NA
48073,1997,NA,NA,NA,NA
48075,1997,NA,NA,363,16.1
48077,1997,NA,NA,349,24.8
48079,1997,168.3,24.2,405,19.9
48081,1997,NA,NA,NA,17.6
48083,1997,NA,NA,148,21.1
48085,1997,90.6,24.2,408,36.9
48087,1997,NA,NA,352,20.4
48089,1997,87.4,24,720,NA
48091,1997,104.2,NA,NA,33.9
48093,1997,81.7,NA,NA,28.8
48095,1997,NA,NA,359,22.8
48097,1997,80,NA,NA,38.2
48099,1997,90.8,NA,NA,20.3
48101,1997,NA,NA,266,17.7
48103,1997,NA,NA,NA,NA
48105,1997,NA,NA,NA,NA
48107,1997,NA,34.5,472,20.9
48109,1997,NA,NA,754,NA
48111,1997,211.8,NA,NA,49
48113,1997,103.5,31,NA,24.4
48115,1997,NA,NA,392,27.6
48117,1997,172.3,NA,656,41.9
48119,1997,91.3,25.4,300,40
48121,1997,88.3,NA,360,28.3
48123,1997,81.2,NA,NA,30
48125,1997,NA,NA,330,20.4
48127,1997,90.9,NA,NA,NA
48129,1997,90,NA,393,22.8
48131,1997,97.8,NA,200,16.9
48133,1997,NA,NA,665,25.7
48135,1997,NA,NA,NA,NA
48137,1997,NA,NA,NA,NA
48139,1997,87.5,23.3,422,32
48141,1997,NA,NA,1191,30
48143,1997,78,NA,NA,31.4
48145,1997,96.2,28.8,449,38.7
48147,1997,64,23.8,NA,42.3
48149,1997,99.7,NA,NA,30
48151,1997,NA,NA,466,20.8
48153,1997,159.9,32.5,516,25.1
48155,1997,NA,NA,277,24.9
48157,1997,88.4,21.7,458,NA
48159,1997,NA,NA,NA,NA
48161,1997,NA,NA,NA,40
48163,1997,117.9,NA,NA,24.7
48165,1997,133.3,NA,491,33
48167,1997,NA,NA,NA,NA
48169,1997,NA,NA,411,15
48171,1997,63.9,NA,NA,29.4
48173,1997,NA,NA,440,28.9
48175,1997,83.4,NA,NA,NA
48177,1997,108.4,NA,NA,22.5
48179,1997,182.7,26.1,NA,21.1
48181,1997,92.1,17,NA,40.2
48183,1997,NA,NA,NA,NA
48185,1997,101.9,NA,NA,NA
48187,1997,99.1,NA,NA,26.3
48189,1997,171.7,35.4,630,33.5
48191,1997,NA,NA,367,23
48193,1997,NA,NA,NA,29.2
48195,1997,186.5,37.7,NA,26.3
48197,1997,NA,NA,291,28.1
48199,1997,NA,NA,NA,NA
48201,1997,92.6,20,NA,32.5
48203,1997,NA,NA,NA,NA
48205,1997,214,NA,NA,46.2
48207,1997,NA,26.7,362,22
48209,1997,87.2,NA,NA,29.4
48211,1997,NA,NA,NA,20.6
48213,1997,NA,NA,NA,26.7
48215,1997,77.5,27.4,630,NA
48217,1997,94.6,NA,486,37.1
48219,1997,NA,28.4,445,21.4
48221,1997,NA,NA,NA,25.9
48223,1997,NA,37.8,NA,27.3
48225,1997,195,NA,455,NA
48227,1997,NA,NA,423,23.8
48229,1997,NA,NA,1009,NA
48231,1997,78.4,30,388,35.1
48233,1997,168.2,23.9,NA,26.3
48235,1997,NA,NA,NA,41.7
48237,1997,NA,NA,NA,19.3
48239,1997,93.4,28.4,579,NA
48241,1997,NA,NA,NA,NA
48243,1997,NA,NA,NA,NA
48245,1997,NA,23.4,NA,NA
48247,1997,NA,NA,NA,NA
48249,1997,84,NA,446,15.7
48251,1997,95,NA,600,34.8
48253,1997,NA,NA,381,23.4
48255,1997,126.8,NA,NA,11.2
48257,1997,83.1,29,367,23.8
48259,1997,NA,NA,NA,32.1
48261,1997,NA,NA,NA,NA
48263,1997,NA,NA,232,15
48265,1997,NA,NA,NA,40.7
48267,1997,NA,NA,NA,47.5
48269,1997,NA,NA,304,18.1
48271,1997,NA,NA,NA,NA
48273,1997,82,NA,349,NA
48275,1997,NA,NA,448,16.9
48277,1997,89,29.8,343,34.6
48279,1997,176.9,45.8,641,29.8
48281,1997,NA,NA,NA,44.8
48283,1997,NA,NA,NA,NA
48285,1997,68.4,NA,NA,NA
48287,1997,81.9,NA,NA,32.9
48289,1997,NA,NA,NA,40
48291,1997,NA,24.6,NA,NA
48293,1997,38.2,NA,213,25
48295,1997,209.5,NA,NA,20.5
48297,1997,65,NA,528,16.8
48299,1997,NA,NA,NA,20
48301,1997,NA,NA,NA,NA
48303,1997,102.2,23.8,480,21.9
48305,1997,NA,23.5,437,19
48307,1997,NA,NA,350,26.3
48309,1997,85.9,30,522,36.2
48311,1997,NA,NA,NA,25
48313,1997,NA,NA,NA,NA
48315,1997,NA,NA,NA,NA
48317,1997,NA,NA,432,28.1
48319,1997,NA,NA,NA,43.1
48321,1997,80,26.2,613,NA
48323,1997,NA,NA,NA,26.7
48325,1997,111.3,NA,NA,32.4
48327,1997,NA,NA,NA,18.9
48329,1997,NA,NA,489,25.7
48331,1997,98.7,25,473,33.4
48333,1997,NA,NA,NA,26.1
48335,1997,NA,NA,365,18.8
48337,1997,NA,NA,NA,28.1
48339,1997,NA,NA,NA,NA
48341,1997,201.9,28.2,NA,33
48343,1997,NA,NA,NA,NA
48345,1997,NA,NA,269,22.6
48347,1997,NA,NA,NA,NA
48349,1997,96.4,NA,382,32.8
48351,1997,NA,NA,NA,NA
48353,1997,NA,NA,411,22.7
48355,1997,82.1,NA,454,NA
48357,1997,184.8,41.9,NA,27.6
48359,1997,NA,NA,NA,26.3
48361,1997,NA,NA,NA,NA
48363,1997,NA,NA,NA,28.1
48365,1997,NA,NA,NA,NA
48367,1997,NA,NA,NA,23.5
48369,1997,188.3,45.9,776,36.3
48371,1997,NA,NA,686,NA
48373,1997,NA,NA,NA,NA
48375,1997,NA,NA,NA,36.2
48377,1997,NA,NA,NA,NA
48379,1997,NA,NA,NA,NA
48381,1997,187,NA,NA,32.9
48383,1997,NA,NA,385,34.5
48385,1997,NA,NA,NA,NA
48387,1997,160,29.4,452,35.6
48389,1997,NA,NA,841,NA
48391,1997,90.6,26,482,NA
48393,1997,192.8,NA,NA,16.7
48395,1997,135.4,NA,788,40
48397,1997,NA,NA,NA,28.9
48399,1997,NA,NA,282,26.4
48401,1997,NA,NA,NA,NA
48403,1997,NA,NA,NA,NA
48405,1997,NA,NA,NA,NA
48407,1997,NA,NA,NA,NA
48409,1997,86.4,NA,514,NA
48411,1997,NA,NA,NA,27.6
48413,1997,NA,NA,208,27.8
48415,1997,NA,NA,393,23.8
48417,1997,NA,NA,443,24.8
48419,1997,NA,NA,NA,NA
48421,1997,198.6,NA,NA,29.1
48423,1997,NA,NA,NA,20
48425,1997,NA,NA,NA,NA
48427,1997,68,NA,518,NA
48429,1997,NA,NA,NA,24.7
48431,1997,NA,NA,NA,22.7
48433,1997,NA,NA,252,20.3
48435,1997,NA,NA,NA,28.3
48437,1997,193.8,39.4,540,25.2
48439,1997,NA,NA,NA,31.7
48441,1997,NA,NA,460,29.9
48443,1997,NA,NA,NA,NA
48445,1997,168.6,21.5,459,28.8
48447,1997,NA,NA,325,25
48449,1997,NA,NA,NA,NA
48451,1997,168.1,NA,492,31.8
48453,1997,63,NA,293,25
48455,1997,NA,NA,NA,NA
48457,1997,NA,NA,NA,NA
48459,1997,NA,NA,NA,NA
48461,1997,NA,NA,391,36
48463,1997,122.6,NA,1177,36.5
48465,1997,NA,NA,NA,NA
48467,1997,NA,NA,NA,25
48469,1997,90.6,27.6,664,25.6
48471,1997,102.3,NA,686,NA
48473,1997,96.5,26.2,NA,NA
48475,1997,NA,NA,NA,NA
48477,1997,53.1,NA,NA,NA
48479,1997,NA,NA,NA,NA
48481,1997,76.7,25.1,603,25.7
48483,1997,NA,NA,175,19.9
48485,1997,NA,NA,331,20.3
48487,1997,NA,NA,279,24.2
48489,1997,82.2,NA,631,NA
48491,1997,84,NA,411,27.3
48493,1997,110.3,NA,480,23.8
48495,1997,NA,NA,NA,NA
48497,1997,NA,NA,NA,33.5
48499,1997,NA,NA,NA,26.7
48501,1997,169,NA,541,30.6
48503,1997,NA,NA,274,26.9
48505,1997,NA,NA,NA,17.5
48507,1997,109.9,NA,727,19.9
49001,1997,NA,NA,NA,NA
49003,1997,161,NA,NA,57
49005,1997,145,NA,NA,53
49007,1997,120,NA,NA,NA
49009,1997,NA,NA,NA,NA
49011,1997,153,NA,NA,86
49013,1997,116,NA,NA,NA
49015,1997,151,NA,NA,NA
49017,1997,NA,NA,NA,NA
49019,1997,NA,NA,NA,NA
49021,1997,NA,NA,NA,75
49023,1997,150,NA,NA,47
49025,1997,NA,NA,NA,NA
49027,1997,124,NA,NA,69
49029,1997,NA,NA,NA,34
49031,1997,NA,NA,NA,NA
49033,1997,NA,NA,NA,NA
49035,1997,166,NA,NA,34
49037,1997,110,NA,NA,20
49039,1997,NA,NA,NA,NA
49041,1997,131,NA,NA,NA
49043,1997,NA,NA,NA,NA
49045,1997,NA,NA,NA,45
49047,1997,152,NA,NA,29
49049,1997,147,NA,NA,39
49051,1997,NA,NA,NA,NA
49053,1997,NA,NA,NA,50
49055,1997,NA,NA,NA,NA
49057,1997,144,NA,NA,NA
50001,1997,NA,NA,NA,NA
50003,1997,NA,NA,NA,NA
50005,1997,NA,NA,NA,NA
50007,1997,NA,NA,NA,NA
50009,1997,NA,NA,NA,NA
50011,1997,NA,NA,NA,NA
50013,1997,NA,NA,NA,NA
50015,1997,NA,NA,NA,NA
50017,1997,NA,NA,NA,NA
50019,1997,NA,NA,NA,NA
50021,1997,NA,NA,NA,NA
50023,1997,NA,NA,NA,NA
50025,1997,NA,NA,NA,NA
50027,1997,NA,NA,NA,NA
51001,1997,108,19,603,77
51003,1997,NA,NA,NA,NA
51005,1997,NA,NA,NA,NA
51007,1997,64,18,NA,52
51009,1997,NA,NA,NA,NA
51011,1997,70,24,NA,50
51013,1997,NA,NA,NA,NA
51015,1997,103,38,NA,63
51017,1997,NA,NA,NA,NA
51019,1997,NA,NA,NA,63
51021,1997,NA,NA,NA,NA
51023,1997,97,NA,NA,NA
51025,1997,71,23,NA,44
51027,1997,NA,NA,NA,NA
51029,1997,NA,NA,NA,NA
51031,1997,68,17,NA,58
51033,1997,114,26,NA,76
51035,1997,NA,NA,NA,NA
51036,1997,84,19,563,77
51037,1997,68,NA,NA,47
51041,1997,NA,23,NA,76
51043,1997,72,28,NA,58
51045,1997,NA,NA,NA,NA
51047,1997,76,28,NA,55
51049,1997,82,NA,NA,NA
