stco,year,gdd,edd
21081,1981,141.2,12.8
21083,1981,137.1,27.5
21085,1981,139.5,17.8
21087,1981,136.6,22.4
21089,1981,138.2,13.1
21091,1981,137.7,20.4
21093,1981,138.8,18.3
21095,1981,145.3,7.7
21097,1981,138.1,14.9
21099,1981,137.7,20.7
21101,1981,135.8,24.4
21103,1981,139.5,14.6
21105,1981,136.2,28.3
21107,1981,135.8,25.9
21109,1981,143.2,9.0
21111,1981,139.0,18.5
21113,1981,141.9,13.6
21115,1981,136.5,16.5
21117,1981,142.0,11.1
21119,1981,142.8,11.9
21121,1981,139.7,16.0
21123,1981,140.1,18.0
21125,1981,143.8,11.3
21127,1981,136.1,15.7
21129,1981,139.4,14.4
21131,1981,144.9,7.3
21133,1981,144.8,7.8
21135,1981,140.5,11.6
21137,1981,143.2,12.9
21139,1981,136.8,26.6
21141,1981,141.0,19.4
21143,1981,136.4,27.5
21145,1981,136.5,27.1
21147,1981,142.9,12.7
21149,1981,138.3,21.5
21151,1981,142.3,13.2
21153,1981,138.8,15.2
21155,1981,139.4,17.1
21157,1981,136.7,27.5
21159,1981,136.3,18.3
21161,1981,141.3,11.3
21163,1981,140.2,16.9
21165,1981,140.6,14.0
21167,1981,140.4,14.8
21169,1981,139.1,20.8
21171,1981,139.7,20.7
21173,1981,141.1,13.8
21175,1981,138.3,14.5
21177,1981,138.6,21.8
21179,1981,138.2,19.0
21181,1981,140.1,13.6
21183,1981,138.1,20.7
21185,1981,138.5,16.9
21187,1981,140.3,13.8
21189,1981,140.9,12.5
21191,1981,140.0,12.7
21193,1981,142.0,12.3
21195,1981,138.7,16.2
21197,1981,140.7,13.3
21199,1981,142.6,14.3
21201,1981,139.9,13.2
21203,1981,144.3,11.7
21205,1981,139.6,13.6
21207,1981,141.9,16.1
21209,1981,141.4,12.8
21211,1981,139.4,14.7
21213,1981,141.1,19.5
21215,1981,138.4,17.9
21217,1981,140.1,18.1
21219,1981,140.9,20.0
21221,1981,138.1,24.9
21223,1981,140.9,12.5
21225,1981,135.9,25.3
21227,1981,139.3,20.0
21229,1981,139.4,16.6
21231,1981,141.5,15.8
21233,1981,135.7,26.0
21235,1981,143.3,12.4
21237,1981,139.1,15.6
21239,1981,141.8,12.5
22001,1981,126.8,54.6
22003,1981,127.0,54.0
22005,1981,127.8,53.9
22007,1981,128.2,53.8
22009,1981,124.7,55.7
22011,1981,127.8,52.4
22013,1981,128.1,48.8
22015,1981,129.3,47.5
22017,1981,129.7,47.1
22019,1981,130.8,50.7
22021,1981,124.6,53.1
22023,1981,131.3,50.4
22025,1981,124.4,54.9
22027,1981,128.8,47.2
22029,1981,125.2,54.4
22031,1981,128.1,49.1
22033,1981,126.4,54.3
22035,1981,126.1,51.5
22037,1981,128.8,51.4
22039,1981,123.3,57.8
22041,1981,122.6,55.3
22043,1981,125.0,54.5
22045,1981,128.9,52.7
22047,1981,126.2,55.0
22049,1981,125.2,52.2
22051,1981,123.6,59.0
22053,1981,128.5,52.9
22055,1981,127.4,54.1
22057,1981,125.9,56.5
22059,1981,124.0,55.2
22061,1981,126.5,50.8
22063,1981,127.6,52.8
22065,1981,126.1,51.5
22067,1981,124.7,52.2
22069,1981,124.8,53.9
22071,1981,124.8,57.7
22073,1981,124.5,52.9
22075,1981,128.5,54.2
22077,1981,126.7,54.2
22079,1981,125.0,55.0
22081,1981,127.3,49.7
22083,1981,124.1,53.5
22085,1981,125.2,52.9
22087,1981,126.0,56.5
22089,1981,125.4,57.1
22091,1981,126.8,52.7
22093,1981,128.2,53.9
22095,1981,126.7,55.2
22097,1981,125.2,56.0
22099,1981,127.5,53.9
22101,1981,131.5,50.3
22103,1981,125.9,54.3
22105,1981,125.1,54.7
22107,1981,124.7,53.8
22109,1981,127.4,54.9
22111,1981,126.6,50.1
22113,1981,130.4,51.3
22115,1981,125.8,53.8
22117,1981,125.2,54.1
22119,1981,129.1,47.4
22121,1981,124.9,56.1
22123,1981,124.6,52.6
22125,1981,127.6,52.8
22127,1981,124.9,53.5
23001,1981,128.6,1.8
23003,1981,116.4,0.5
23005,1981,129.2,2.0
23007,1981,123.1,0.7
23009,1981,127.7,0.7
23011,1981,129.0,1.6
23013,1981,129.5,0.6
23015,1981,130.1,0.7
23017,1981,125.1,1.8
23019,1981,126.2,1.1
23021,1981,123.8,0.7
23023,1981,129.4,1.1
23025,1981,126.0,1.3
23027,1981,129.4,1.0
23029,1981,122.6,0.8
23031,1981,130.6,3.2
24001,1981,137.7,7.2
24003,1981,140.2,14.4
24005,1981,139.8,12.9
24009,1981,140.6,16.7
24011,1981,136.5,18.4
24013,1981,138.9,12.1
24015,1981,137.0,14.9
24017,1981,140.5,16.8
24019,1981,137.6,19.0
24021,1981,138.8,12.8
24023,1981,134.5,0.1
24025,1981,138.6,14.0
24027,1981,139.5,13.5
24029,1981,138.7,15.3
24031,1981,140.5,12.4
24033,1981,138.9,16.5
24035,1981,137.3,17.3
24037,1981,139.8,18.0
24039,1981,138.1,18.8
24041,1981,138.6,17.5
24043,1981,138.6,11.3
24045,1981,137.2,18.8
24047,1981,139.3,16.0
25001,1981,135.4,1.6
25003,1981,130.5,1.4
25005,1981,135.0,5.6
25007,1981,133.9,1.7
25009,1981,134.7,4.7
25011,1981,131.9,3.9
25013,1981,133.7,6.2
25015,1981,133.0,6.0
25017,1981,133.2,6.6
25019,1981,131.6,0.6
25021,1981,133.5,7.0
25023,1981,133.3,5.7
25025,1981,135.2,6.5
25027,1981,133.2,4.2
26001,1981,122.7,2.3
26003,1981,117.8,0.8
26005,1981,132.8,4.3
26007,1981,121.1,2.5
26009,1981,123.3,1.9
26011,1981,126.7,2.9
26013,1981,117.7,1.2
26015,1981,134.3,4.3
26017,1981,130.6,4.0
26019,1981,126.7,1.6
26021,1981,135.6,3.8
26023,1981,133.9,4.1
26025,1981,133.7,4.0
26027,1981,136.1,4.6
26029,1981,123.3,1.9
26031,1981,120.5,3.1
26033,1981,116.1,1.2
26035,1981,127.7,2.3
26037,1981,131.5,4.1
26039,1981,121.5,2.1
26041,1981,119.8,1.0
26043,1981,121.5,1.5
26045,1981,132.6,3.9
26047,1981,121.1,1.8
26049,1981,131.3,3.9
26051,1981,128.9,3.0
26053,1981,119.2,0.8
26055,1981,125.5,2.1
26057,1981,131.1,3.5
26059,1981,132.7,4.1
26061,1981,117.8,1.0
26063,1981,124.4,3.7
26065,1981,131.3,3.6
26067,1981,132.1,4.1
26069,1981,124.9,2.4
26071,1981,118.8,0.9
26073,1981,130.4,2.7
26075,1981,132.4,4.0
26077,1981,134.6,5.1
26079,1981,122.5,1.7
26081,1981,131.5,4.2
26083,1981,108.8,0.4
26085,1981,126.8,2.0
26087,1981,129.5,4.0
26089,1981,124.6,1.7
26091,1981,132.1,6.3
26093,1981,131.4,4.2
26095,1981,113.8,1.1
26097,1981,115.6,1.0
26099,1981,130.7,5.1
26101,1981,127.7,1.6
26103,1981,117.7,0.9
26105,1981,129.6,1.8
26107,1981,128.6,2.4
26109,1981,124.4,2.0
26111,1981,131.3,3.9
26113,1981,122.8,1.6
26115,1981,131.8,7.7
26117,1981,130.7,3.8
26119,1981,121.0,3.1
26121,1981,131.8,3.5
26123,1981,129.3,3.2
26125,1981,131.7,3.8
26127,1981,130.0,2.3
26129,1981,125.3,2.4
26131,1981,118.8,1.3
26133,1981,125.5,1.9
26135,1981,122.7,3.1
26137,1981,120.3,2.1
26139,1981,132.9,4.0
26141,1981,120.2,2.8
26143,1981,122.7,1.8
26145,1981,131.2,4.8
26147,1981,128.6,4.2
26149,1981,134.7,4.8
26151,1981,126.3,3.9
26153,1981,115.8,0.5
26155,1981,131.1,4.1
26157,1981,129.1,4.1
26159,1981,133.2,4.4
26161,1981,132.3,5.5
26163,1981,133.1,5.8
26165,1981,123.8,1.6
27001,1981,125.4,1.0
27003,1981,137.8,3.7
27005,1981,130.9,2.2
27007,1981,125.9,1.2
27009,1981,133.9,2.6
27011,1981,136.0,5.6
27013,1981,140.1,6.5
27015,1981,139.8,6.9
27017,1981,120.9,1.0
27019,1981,139.3,4.0
27021,1981,127.7,1.2
27023,1981,138.4,5.3
27025,1981,134.6,2.8
27027,1981,132.5,4.8
27029,1981,128.0,1.2
27031,1981,108.8,0.5
27033,1981,138.6,6.9
27035,1981,127.5,1.7
27037,1981,139.5,4.3
27039,1981,138.7,3.0
27041,1981,133.7,2.2
27043,1981,139.9,6.2
27045,1981,137.7,2.4
27047,1981,139.5,5.1
27049,1981,138.6,3.7
27051,1981,135.8,3.6
27053,1981,138.7,3.8
27055,1981,138.3,2.7
27057,1981,127.5,1.3
27059,1981,134.9,2.2
27061,1981,123.8,1.0
27063,1981,139.4,6.2
27065,1981,131.0,1.9
27067,1981,138.8,4.1
27069,1981,125.5,2.8
27071,1981,122.9,0.9
27073,1981,136.6,7.2
27075,1981,113.0,0.7
27077,1981,124.2,1.1
27079,1981,140.0,4.8
27081,1981,136.1,5.8
27083,1981,137.0,7.6
27085,1981,139.7,4.2
27087,1981,131.1,2.3
27089,1981,126.8,2.5
27091,1981,140.6,6.0
27093,1981,139.0,3.6
27095,1981,132.1,2.1
27097,1981,131.4,2.4
27099,1981,137.7,3.2
27101,1981,138.0,6.5
27103,1981,140.4,6.0
27105,1981,138.1,6.5
27107,1981,131.8,3.8
27109,1981,137.4,2.7
27111,1981,132.8,2.0
27113,1981,128.1,1.4
27115,1981,128.3,1.7
27117,1981,137.0,6.6
27119,1981,129.8,2.3
27121,1981,136.2,3.1
27123,1981,139.2,4.6
27125,1981,129.1,2.0
27127,1981,137.6,8.1
27129,1981,139.0,6.1
27131,1981,139.3,4.4
27133,1981,138.0,8.1
27135,1981,125.0,1.5
27137,1981,116.9,0.9
27139,1981,139.9,4.5
27141,1981,135.8,3.3
27143,1981,139.7,5.7
27145,1981,135.9,3.2
27147,1981,139.1,4.4
27149,1981,136.0,3.2
27151,1981,137.5,4.2
27153,1981,132.4,2.1
27155,1981,135.3,6.2
27157,1981,137.7,3.2
27159,1981,129.7,1.4
27161,1981,139.5,4.9
27163,1981,138.6,3.7
27165,1981,140.3,6.6
27167,1981,134.2,4.9
27169,1981,137.7,2.3
27171,1981,138.3,3.4
27173,1981,136.7,8.0
28001,1981,128.8,50.5
28003,1981,134.5,35.0
28005,1981,127.9,50.5
28007,1981,129.0,45.7
28009,1981,136.6,32.6
28011,1981,129.7,45.9
28013,1981,131.8,41.3
28015,1981,130.9,43.6
28017,1981,130.3,42.7
28019,1981,129.5,45.3
28021,1981,127.6,50.0
28023,1981,126.1,50.0
28025,1981,127.0,47.2
28027,1981,130.3,44.3
28029,1981,127.2,50.1
28031,1981,130.4,46.7
28033,1981,133.8,37.9
28035,1981,126.8,51.6
28037,1981,128.0,50.2
28039,1981,125.8,53.1
28041,1981,124.9,52.9
28043,1981,130.7,43.2
28045,1981,126.4,53.6
28047,1981,127.5,53.2
28049,1981,126.6,50.6
28051,1981,129.0,46.9
28053,1981,125.1,51.8
28055,1981,126.8,50.6
28057,1981,131.2,40.0
28059,1981,128.0,52.8
28061,1981,129.5,47.1
28063,1981,128.0,50.2
28065,1981,129.9,47.4
28067,1981,128.4,48.7
28069,1981,126.8,49.0
28071,1981,132.2,39.0
28073,1981,127.8,50.6
28075,1981,127.4,48.7
28077,1981,128.6,48.8
28079,1981,129.7,45.9
28081,1981,131.0,41.1
28083,1981,126.7,49.3
28085,1981,129.6,48.0
28087,1981,125.6,48.8
28089,1981,126.3,50.3
28091,1981,126.3,52.2
28093,1981,136.0,33.8
28095,1981,128.5,44.5
28097,1981,132.5,40.6
28099,1981,130.9,45.0
28101,1981,130.2,45.8
28103,1981,124.9,50.0
28105,1981,125.5,49.8
28107,1981,130.5,41.7
28109,1981,126.3,53.1
28111,1981,125.1,52.5
28113,1981,128.1,50.3
28115,1981,132.6,39.7
28117,1981,136.0,34.5
28119,1981,128.3,45.8
28121,1981,127.2,49.4
28123,1981,128.8,47.2
28125,1981,124.7,52.5
28127,1981,129.1,47.2
28129,1981,129.9,46.7
28131,1981,126.1,53.1
28133,1981,127.6,48.4
28135,1981,127.8,47.2
28137,1981,134.2,37.8
28139,1981,135.2,34.2
28141,1981,136.1,33.1
28143,1981,130.8,42.7
28145,1981,132.8,38.3
28147,1981,127.3,51.2
28149,1981,127.8,49.9
28151,1981,125.7,51.1
28153,1981,126.1,50.7
28155,1981,130.2,43.6
28157,1981,128.7,51.0
28159,1981,130.3,45.2
28161,1981,132.5,40.3
28163,1981,126.8,50.1
29001,1981,146.4,9.1
29003,1981,141.6,16.8
29005,1981,140.0,18.1
29007,1981,141.6,15.4
29009,1981,144.0,19.9
29011,1981,140.6,24.9
29013,1981,142.0,21.2
29015,1981,140.6,20.3
29017,1981,138.7,23.1
29019,1981,142.3,17.0
29021,1981,143.1,17.5
29023,1981,134.2,32.3
29025,1981,142.8,15.2
29027,1981,143.9,15.4
29029,1981,139.9,22.4
29031,1981,137.4,25.5
29033,1981,141.6,18.6
29035,1981,134.6,28.1
29037,1981,143.9,18.9
29039,1981,140.0,24.3
29041,1981,143.6,16.1
29043,1981,144.0,19.3
29045,1981,144.8,10.0
29047,1981,142.8,18.0
29049,1981,143.7,14.6
29051,1981,139.6,21.3
29053,1981,140.4,19.9
29055,1981,137.9,21.5
29057,1981,140.8,23.8
29059,1981,143.2,20.0
29061,1981,142.7,15.4
29063,1981,143.4,14.2
29065,1981,143.3,18.6
29067,1981,141.0,22.3
29069,1981,131.2,36.9
29071,1981,136.7,22.9
29073,1981,140.7,18.8
29075,1981,140.9,15.8
29077,1981,142.6,21.0
29079,1981,142.4,15.4
29081,1981,142.6,13.1
29083,1981,140.2,21.8
29085,1981,141.8,21.2
29087,1981,140.8,17.8
29089,1981,141.8,17.8
29091,1981,140.4,22.7
29093,1981,141.7,18.3
29095,1981,142.9,20.0
29097,1981,139.4,26.4
29099,1981,136.2,23.9
29101,1981,142.1,17.5
29103,1981,145.3,10.6
29105,1981,142.0,20.3
29107,1981,142.7,18.1
29109,1981,143.7,20.4
29111,1981,144.4,11.5
29113,1981,139.0,19.4
29115,1981,145.5,12.6
29117,1981,142.9,16.3
29119,1981,142.7,23.8
29121,1981,144.6,12.6
29123,1981,138.4,21.4
29125,1981,141.0,19.5
29127,1981,142.7,13.9
29129,1981,143.7,11.5
29131,1981,139.0,22.9
29133,1981,135.6,28.7
29135,1981,140.6,20.8
29137,1981,142.0,15.4
29139,1981,141.3,17.1
29141,1981,140.8,20.4
29143,1981,133.2,32.4
29145,1981,142.2,23.2
29147,1981,140.5,15.5
29149,1981,138.5,25.2
29151,1981,140.8,19.3
29153,1981,138.4,26.5
29155,1981,133.2,34.4
29157,1981,137.1,23.5
29159,1981,140.9,18.7
29161,1981,141.0,19.8
29163,1981,141.6,14.3
29165,1981,142.8,18.9
29167,1981,141.4,22.0
29169,1981,141.7,20.0
29171,1981,144.7,9.5
29173,1981,141.8,14.8
29175,1981,143.4,15.4
29177,1981,141.9,18.2
29179,1981,139.7,21.6
29181,1981,133.8,31.5
29183,1981,138.1,21.5
29185,1981,140.1,23.5
29186,1981,137.6,21.5
29187,1981,141.1,16.3
29189,1981,137.0,23.8
29195,1981,142.1,18.2
29197,1981,144.8,9.8
29199,1981,144.7,10.0
29201,1981,135.9,28.3
29203,1981,140.3,21.9
29205,1981,143.7,13.2
29207,1981,134.5,30.9
29209,1981,142.5,21.6
29211,1981,145.5,10.5
29213,1981,139.1,25.7
29215,1981,143.4,18.5
29217,1981,139.6,25.1
29219,1981,139.0,20.1
29221,1981,137.4,22.0
29223,1981,137.2,25.1
29225,1981,144.4,17.8
29227,1981,140.9,14.7
29229,1981,142.9,18.7
30001,1981,104.8,2.8
30003,1981,122.1,19.7
30005,1981,125.2,9.6
30007,1981,118.8,7.1
30009,1981,124.8,11.8
30011,1981,129.2,11.7
30013,1981,123.3,7.2
30015,1981,125.0,10.2
30017,1981,127.1,18.3
30019,1981,124.6,8.8
30021,1981,126.1,13.6
30023,1981,103.1,2.7
30025,1981,127.2,12.3
30027,1981,123.5,7.5
30029,1981,115.4,6.0
30031,1981,113.3,6.5
30033,1981,127.1,15.9
30035,1981,111.3,2.2
30037,1981,124.6,9.3
30039,1981,102.3,4.4
30041,1981,123.3,9.5
30043,1981,113.8,5.5
30045,1981,119.8,4.5
30047,1981,123.3,7.9
30049,1981,117.1,6.5
30051,1981,122.7,7.7
30053,1981,113.5,5.8
30055,1981,126.2,15.8
30057,1981,111.8,4.4
30059,1981,106.0,1.6
30061,1981,113.8,8.1
30063,1981,114.2,7.8
30065,1981,124.8,12.6
30067,1981,111.1,3.7
30069,1981,126.2,15.3
30071,1981,126.0,12.7
30073,1981,119.0,5.2
30075,1981,128.3,16.0
30077,1981,103.1,3.8
30079,1981,125.6,15.3
30081,1981,116.3,9.8
30083,1981,126.0,15.2
30085,1981,125.9,13.1
30087,1981,127.0,16.7
30089,1981,119.5,9.0
30091,1981,125.0,10.0
30093,1981,101.6,1.6
30095,1981,124.3,10.6
30097,1981,121.3,7.1
30099,1981,119.4,5.0
30101,1981,120.1,5.7
30103,1981,125.6,18.7
30105,1981,124.8,11.8
30107,1981,119.6,4.9
30109,1981,125.3,12.7
30111,1981,125.3,15.0
31001,1981,136.6,17.7
31003,1981,137.0,15.8
31005,1981,133.4,13.0
31007,1981,125.4,14.4
31009,1981,134.8,14.9
31011,1981,136.5,16.8
31013,1981,128.6,13.2
31015,1981,133.2,18.1
31017,1981,135.1,14.4
31019,1981,137.0,17.1
31021,1981,138.5,16.6
31023,1981,136.7,20.1
31025,1981,139.1,19.0
31027,1981,138.2,14.4
31029,1981,127.4,21.1
31031,1981,132.2,13.9
31033,1981,124.7,16.1
31035,1981,137.5,17.7
31037,1981,138.2,17.7
31039,1981,137.8,15.6
31041,1981,136.2,14.2
31043,1981,139.3,14.2
31045,1981,129.7,15.2
31047,1981,136.7,15.1
31049,1981,128.2,19.2
31051,1981,139.0,12.9
31053,1981,139.0,17.3
31055,1981,140.6,16.7
31057,1981,126.0,23.9
31059,1981,138.4,18.7
31061,1981,135.9,18.6
31063,1981,132.5,18.5
31065,1981,131.3,23.6
31067,1981,137.6,20.8
31069,1981,129.3,17.3
31071,1981,135.5,16.2
31073,1981,135.5,17.2
31075,1981,132.3,10.9
31077,1981,136.2,16.8
31079,1981,137.2,17.9
31081,1981,137.3,18.5
31083,1981,134.7,20.3
31085,1981,129.1,20.5
31087,1981,127.7,23.5
31089,1981,134.3,17.2
31091,1981,133.2,12.5
31093,1981,137.4,17.8
31095,1981,137.8,20.0
31097,1981,135.9,22.1
31099,1981,136.4,18.6
31101,1981,131.0,18.2
31103,1981,133.7,15.7
31105,1981,124.8,12.9
31107,1981,136.0,17.4
31109,1981,137.5,21.2
31111,1981,132.6,17.0
31113,1981,133.4,15.4
31115,1981,135.6,15.4
31117,1981,132.6,14.4
31119,1981,138.1,14.6
31121,1981,137.3,19.8
31123,1981,126.6,18.2
31125,1981,137.2,18.7
31127,1981,137.1,22.3
31129,1981,136.9,19.3
31131,1981,138.1,20.5
31133,1981,136.7,22.0
31135,1981,130.0,19.8
31137,1981,137.4,15.9
31139,1981,137.1,16.4
31141,1981,138.0,17.1
31143,1981,137.8,19.5
31145,1981,129.6,22.7
31147,1981,137.5,21.8
31149,1981,133.7,16.4
31151,1981,138.5,19.5
31153,1981,139.6,17.7
31155,1981,138.4,18.8
31157,1981,127.6,16.9
31159,1981,137.8,20.2
31161,1981,130.2,12.9
31163,1981,137.2,15.8
31165,1981,127.6,13.9
31167,1981,138.8,14.6
31169,1981,136.7,21.3
31171,1981,134.0,14.3
31173,1981,137.4,16.2
31175,1981,136.4,16.0
31177,1981,141.1,15.8
31179,1981,138.9,13.8
31181,1981,135.4,18.3
31183,1981,135.2,17.1
31185,1981,137.4,19.6
32001,1981,118.6,37.2
32003,1981,95.2,82.0
32005,1981,116.1,23.7
32007,1981,107.8,15.2
32009,1981,113.3,38.7
32011,1981,107.7,21.6
32013,1981,113.7,24.9
32015,1981,109.8,28.4
32017,1981,114.5,36.1
32019,1981,117.6,32.3
32021,1981,117.2,33.9
32023,1981,110.7,42.6
32027,1981,113.6,35.2
32029,1981,118.0,28.4
32031,1981,112.5,17.3
32033,1981,111.8,21.1
32510,1981,117.9,21.6
33001,1981,129.2,1.7
33003,1981,127.4,2.6
33005,1981,131.4,2.2
33007,1981,119.1,0.8
33009,1981,126.4,1.4
33011,1981,132.4,3.0
33013,1981,130.9,2.2
33015,1981,133.2,4.3
33017,1981,131.9,3.6
33019,1981,129.5,1.7
34001,1981,137.0,14.0
34003,1981,136.6,11.7
34005,1981,136.4,14.9
34007,1981,135.8,16.9
34009,1981,140.1,10.2
34011,1981,138.0,14.0
34013,1981,137.7,9.7
34015,1981,137.3,15.2
34017,1981,134.6,14.6
34019,1981,137.7,8.5
34021,1981,136.5,12.4
34023,1981,135.7,12.9
34025,1981,136.5,12.0
34027,1981,136.8,5.2
34029,1981,135.3,14.0
34031,1981,137.0,7.8
34033,1981,137.5,15.0
34035,1981,136.7,10.4
34037,1981,136.4,4.8
34039,1981,136.9,12.6
34041,1981,137.8,5.7
35001,1981,128.7,34.1
35003,1981,131.8,17.4
35005,1981,125.9,42.5
35006,1981,129.9,19.1
35007,1981,133.2,9.2
35009,1981,135.4,29.0
35011,1981,132.0,34.0
35013,1981,121.0,52.4
35015,1981,122.5,48.4
35017,1981,129.6,35.4
35019,1981,133.6,28.4
35021,1981,133.4,25.3
35023,1981,121.8,49.0
35025,1981,129.3,38.8
35027,1981,140.2,16.5
35028,1981,134.5,7.4
35029,1981,121.8,48.2
35031,1981,127.1,13.1
35033,1981,130.5,4.7
35035,1981,129.2,39.7
35037,1981,133.2,31.3
35039,1981,123.4,6.2
35041,1981,132.6,33.2
35043,1981,126.0,24.9
35045,1981,122.6,27.6
35047,1981,132.2,18.4
35049,1981,130.7,18.7
35051,1981,126.5,44.3
35053,1981,124.5,40.3
35055,1981,126.0,4.1
35057,1981,130.6,19.1
35059,1981,132.4,27.5
35061,1981,124.0,40.1
36001,1981,132.9,3.1
36003,1981,128.1,0.6
36005,1981,137.2,12.7
36007,1981,133.0,2.0
36009,1981,126.8,0.6
36011,1981,131.6,3.4
36013,1981,128.0,1.0
36015,1981,131.9,2.9
36017,1981,132.0,1.9
36019,1981,129.4,1.8
36021,1981,133.7,5.1
36023,1981,130.6,1.6
36025,1981,128.2,1.1
36027,1981,134.6,6.1
36029,1981,130.7,1.5
36031,1981,129.6,2.9
36033,1981,128.7,1.3
36035,1981,132.4,2.0
36037,1981,132.3,3.0
36039,1981,131.9,3.2
36041,1981,122.3,0.3
36043,1981,131.5,1.3
36045,1981,132.4,0.5
36047,1981,137.0,11.7
36049,1981,127.3,0.4
36051,1981,132.2,3.0
36053,1981,131.7,1.9
36055,1981,133.5,3.9
36057,1981,133.3,2.7
36059,1981,137.5,9.5
36061,1981,135.0,15.4
36063,1981,132.5,3.2
36065,1981,131.6,1.8
36067,1981,132.1,2.6
36069,1981,133.6,3.7
36071,1981,135.9,7.0
36073,1981,133.2,3.8
36075,1981,132.9,2.0
36077,1981,131.1,1.4
36079,1981,136.4,6.9
36081,1981,137.4,11.6
36083,1981,133.6,3.6
36085,1981,136.0,13.7
36087,1981,137.4,9.8
36089,1981,131.0,1.3
36091,1981,134.0,4.6
36093,1981,133.6,2.7
36095,1981,131.3,1.5
36097,1981,130.9,2.4
36099,1981,133.0,4.5
36101,1981,129.8,1.7
36103,1981,138.6,5.4
36105,1981,132.2,2.8
36107,1981,132.6,2.2
36109,1981,131.2,2.3
36111,1981,134.8,7.2
36113,1981,131.1,2.5
36115,1981,132.4,4.6
36117,1981,133.7,4.2
36119,1981,136.9,9.5
36121,1981,128.7,0.9
36123,1981,132.8,3.1
37001,1981,134.1,30.2
37003,1981,141.4,21.6
37005,1981,146.4,1.8
37007,1981,127.9,41.6
37009,1981,147.4,0.9
37011,1981,144.4,0.1
37013,1981,134.5,33.8
37015,1981,133.9,31.4
37017,1981,133.5,35.8
37019,1981,135.0,34.8
37021,1981,149.8,6.5
37023,1981,141.1,21.7
37025,1981,132.0,35.2
37027,1981,142.0,20.1
37029,1981,136.4,27.8
37031,1981,142.3,26.7
37033,1981,133.0,29.1
37035,1981,139.4,25.2
37037,1981,134.6,31.5
37039,1981,144.4,14.1
37041,1981,134.8,30.6
37043,1981,147.5,10.4
37045,1981,137.2,28.4
37047,1981,133.4,36.3
37049,1981,134.1,34.4
37051,1981,131.6,36.5
37053,1981,139.0,24.0
37055,1981,140.0,25.5
37057,1981,134.9,30.5
37059,1981,135.7,28.8
37061,1981,134.5,32.5
37063,1981,133.5,28.9
37065,1981,134.4,31.5
37067,1981,137.9,25.7
37069,1981,133.6,29.3
37071,1981,136.1,31.0
37073,1981,132.6,31.1
37075,1981,147.4,7.9
37077,1981,134.1,27.4
37079,1981,132.4,35.0
37081,1981,136.4,27.4
37083,1981,133.0,30.2
37085,1981,131.4,36.2
37087,1981,149.4,2.4
37089,1981,148.9,8.4
37091,1981,133.1,30.7
37093,1981,130.2,39.0
37095,1981,136.1,31.7
37097,1981,138.6,25.5
37099,1981,149.0,4.6
37101,1981,133.2,33.5
37103,1981,134.6,33.0
37105,1981,131.3,36.5
37107,1981,133.1,34.1
37109,1981,138.0,27.7
37111,1981,144.1,17.2
37113,1981,149.9,7.7
37115,1981,150.2,5.6
37117,1981,134.6,31.6
37119,1981,134.5,33.3
37121,1981,148.8,1.0
37123,1981,131.3,36.2
37125,1981,129.4,39.3
37127,1981,134.5,30.3
37129,1981,133.9,36.5
37131,1981,131.8,31.0
37133,1981,136.1,31.8
37135,1981,134.5,28.9
37137,1981,136.7,32.8
37139,1981,136.2,28.4
37141,1981,133.6,35.2
37143,1981,135.4,29.6
37145,1981,134.7,27.0
37147,1981,133.4,34.0
37149,1981,138.0,26.9
37151,1981,134.6,31.6
37153,1981,129.4,39.4
37155,1981,131.7,37.6
37157,1981,136.0,25.8
37159,1981,135.0,30.5
37161,1981,136.9,27.6
37163,1981,133.6,34.4
37165,1981,128.9,41.1
37167,1981,130.7,37.2
37169,1981,139.6,21.9
37171,1981,140.2,20.2
37173,1981,146.6,8.6
37175,1981,149.6,6.9
37177,1981,135.9,31.2
37179,1981,132.8,36.6
37181,1981,132.7,27.6
37183,1981,134.4,31.2
37185,1981,133.1,28.4
37187,1981,134.3,32.7
37189,1981,146.8,1.0
37191,1981,132.8,34.5
37193,1981,140.3,19.9
37195,1981,133.6,32.7
37197,1981,138.3,24.3
37199,1981,150.4,1.0
38001,1981,126.9,11.4
38003,1981,128.6,5.4
38005,1981,123.2,4.7
38007,1981,125.7,9.7
38009,1981,121.3,7.3
38011,1981,126.4,10.9
38013,1981,121.5,6.4
38015,1981,125.2,8.1
38017,1981,131.6,5.6
38019,1981,120.5,2.2
38021,1981,130.3,9.1
38023,1981,124.2,7.6
38025,1981,125.7,10.2
38027,1981,125.1,4.6
38029,1981,127.7,8.8
38031,1981,126.1,4.8
38033,1981,126.1,12.2
38035,1981,127.8,3.4
38037,1981,127.7,9.7
38039,1981,127.0,3.9
38041,1981,126.9,10.7
38043,1981,124.3,7.3
38045,1981,129.1,7.9
38047,1981,127.2,6.8
38049,1981,121.9,8.6
38051,1981,127.6,6.8
38053,1981,125.5,12.7
38055,1981,124.5,8.3
38057,1981,125.9,8.8
38059,1981,126.5,9.7
38061,1981,122.5,7.5
38063,1981,124.2,3.3
38065,1981,125.9,8.9
38067,1981,125.0,2.9
38069,1981,121.6,6.7
38071,1981,122.8,3.2
38073,1981,131.2,8.2
38075,1981,122.0,6.8
38077,1981,133.2,6.7
38079,1981,119.9,3.9
38081,1981,131.5,7.7
38083,1981,123.9,7.5
38085,1981,128.3,11.2
38087,1981,126.6,10.4
