stco,year,soil_jul,vpd_jul,pr_jul,tmmx_jul
27151,2010,256.915,85.241,94.992,283.14
27125,2010,370.026,89.054,105.372,280.311
27029,2010,800.943,73.63,142.507,268.119
27011,2010,354.261,93.855,100.665,288.469
27127,2010,401.584,84.825,122.71,287.718
27135,2010,618.443,67.387,106.959,265.319
27031,2010,672.109,48.519,99.97,231.082
27051,2010,362.513,86.479,114.888,280.255
27023,2010,276.172,88.222,97.516,286.501
27043,2010,1012.459,77.923,157.503,286.199
27115,2010,950.494,81.351,113.825,275.068
27099,2010,828.979,76.194,153.714,281.079
27045,2010,1192.447,77.669,166.869,281.821
27039,2010,657.719,79.506,138.92,283.161
27109,2010,1053.719,82.226,159.827,284.025
27157,2010,945.129,88.121,162.235,287.674
27013,2010,854.89,83.322,142.471,288.293
27103,2010,735.045,88.818,127.674,289.483
27015,2010,581.035,84.333,127.816,288.729
27131,2010,441.164,88.38,128.206,288.062
27085,2010,443.037,96.419,103.488,290.675
27095,2010,1089.913,84.892,118.884,278.891
27143,2010,568.397,93.017,115.412,290.412
27171,2010,472.89,97.713,103.282,290.841
27139,2010,457.429,92.303,123.46,289.353
27025,2010,874.518,94.077,114.151,283.4
27037,2010,491.237,96.302,123.172,290.673
27003,2010,636.892,98.849,112.953,287.236
27123,2010,571.474,105.735,118.753,291.356
27059,2010,792.161,92.5,112.257,283.9
27163,2010,681.892,99.688,118.088,288.208
27141,2010,624.647,97.107,103.972,290.187
27079,2010,592.117,88.774,130.443,288.737
27019,2010,440.889,95.406,112.225,290.872
27053,2010,483.411,100.367,116.513,291.219
27049,2010,603.259,87.37,133.978,287.037
27009,2010,666.985,97.34,99.744,288.241
27145,2010,361.699,97.851,90.886,287.238
27027,2010,291.271,98.705,125.065,284.229
27167,2010,263.58,99.62,123.743,286.392
27149,2010,342.296,83.463,110.788,280.428
27069,2010,478.258,71.352,78.852,268.63
27097,2010,669.208,92.192,112.873,283.573
27117,2010,1030.741,82.431,164.686,286.402
27129,2010,364.82,90.769,100.357,289.401
27087,2010,677.485,79.437,131.849,272.532
27047,2010,754.886,78.776,146.8,284.664
27041,2010,370.808,83.323,108.223,274.827
27007,2010,564.18,72.856,133.235,266.726
27021,2010,913.54,79.454,140.741,271.516
27035,2010,873.699,89.601,130.947,280.225
27137,2010,618.786,72.273,116.067,258.096
27017,2010,790.797,80.276,107.771,271.813
27091,2010,971.333,76.705,152.455,286.327
27111,2010,652.096,82.269,141.834,273.889
27119,2010,371.641,87.925,99.921,278.843
27061,2010,681.73,77.516,138.75,267.872
27055,2010,1407.165,80.522,175.772,281.139
27083,2010,537.102,84.632,136.158,285.458
27147,2010,560.622,82.831,135.388,286.476
27067,2010,340.407,93.984,88.025,286.801
27169,2010,1350.556,83.519,176.341,283.731
27105,2010,1205.689,76.492,188.472,285.393
29187,2010,1012.404,109.472,151.219,320.424
29071,2010,1386.79,118.247,189.295,326.132
29183,2010,1275.771,119.351,197.137,323.652
29219,2010,1539.643,114.861,201.481,321.659
29189,2010,926.963,120.262,182.75,322.402
29099,2010,697.912,118.564,158.346,325.702
29113,2010,1562.812,114.755,207.25,322.106
29209,2010,1007.155,122.033,132.544,322.363
29213,2010,1147.114,124.364,126.538,328.245
29043,2010,1085.811,118.494,135.299,318.77
29225,2010,1374.894,115.305,135.391,315.557
29059,2010,1341.567,121.83,141.657,322.04
29167,2010,1128.86,125.015,143.345,323.936
29077,2010,1088.363,121.003,138.789,318.663
29173,2010,1134.468,110.596,258.738,316.01
29127,2010,1061.776,109.972,274.471,314.941
29111,2010,1015.237,109.007,250.527,312.968
29017,2010,812.504,117.962,137.509,328.28
29031,2010,753.803,124.304,121.722,329.734
29201,2010,655.833,128.844,112.784,331.469
29145,2010,729.242,124.162,140.532,320.392
29097,2010,716.322,128.406,155.117,322.96
29037,2010,943.792,113.292,192.672,319.29
29165,2010,878.003,107.86,171.003,314.532
29177,2010,955.443,101.455,189.492,314.602
29107,2010,1027.202,106.342,205.043,316.998
29025,2010,946.105,95.151,172.055,310.893
29095,2010,994.937,108.084,193.995,315.115
29049,2010,791.402,97.574,162.622,310.915
29013,2010,815.828,123.151,182.75,325.293
29047,2010,912.639,105.105,176.162,313.404
29021,2010,700.665,102.215,158.763,313.575
29003,2010,715.805,92.631,152.357,308.753
29063,2010,825.09,91.548,153.622,308.466
29101,2010,1010.142,111.352,206.926,318.601
29019,2010,1096.106,115.821,220.703,318.327
29007,2010,1103.472,112.067,238.004,317.455
29175,2010,963.795,110.353,251.013,315.305
29083,2010,1006.838,120.236,194.824,324.094
29011,2010,906.051,130.422,180.218,325.189
29103,2010,947.193,107.478,239.058,314.495
29117,2010,968.461,98.95,187.151,313.276
29123,2010,1052.867,113.462,147.281,325.983
29125,2010,1425.708,120.269,167.064,323.517
29109,2010,895.625,122.494,144.112,317.504
29179,2010,1203.94,116.931,158.563,326.798
29005,2010,972.976,89.585,156.309,308.058
29081,2010,1032.964,84.355,167.508,304.825
29067,2010,1185.776,118.898,121.348,323.504
29093,2010,1219.946,110.92,159.267,322.228
29079,2010,978.765,93.042,191.017,309.81
29163,2010,1358.248,110.192,221.856,317.425
29089,2010,1026.849,113.399,223.685,317.654
29221,2010,1288.495,112.417,167.745,322.911
29131,2010,1219.34,125.046,164.488,326.677
29139,2010,1408.925,113.144,210.832,320.17
29153,2010,1139.959,123.195,111.049,328.741
29041,2010,977.997,106.874,222.307,315.122
29223,2010,1068.478,123.457,152.423,332.802
29039,2010,885.105,131.895,152.556,328.83
29149,2010,1229.132,123.536,124.419,331.865
29073,2010,1679.894,116.658,189.499,324.033
29087,2010,721.41,94.802,153.164,311.051
29055,2010,1526.686,116.285,177.315,325.925
29186,2010,820.451,114.529,148.388,323.732
29227,2010,1043.864,80.819,157.891,303.126
29085,2010,1182.202,123.568,160.388,323.59
29009,2010,1026.012,120.081,134.67,317.475
29181,2010,1085.993,128.974,136.939,336.233
29207,2010,456.128,130.843,123.198,334.736
29075,2010,978.054,85.846,153.26,306.639
29171,2010,1053.419,94.24,217.688,308.101
29033,2010,979.907,103.762,199.833,315.842
29217,2010,766.474,132.107,180.141,329.279
29015,2010,1126.357,119.967,185.996,322.619
29065,2010,1273.791,116.006,153.767,321.972
29185,2010,921.041,127.55,167.203,327.517
29129,2010,995.58,87.368,189.5,305.326
29137,2010,1010.898,112.719,267.664,318.767
29155,2010,282.696,139.789,120.974,338.022
29143,2010,375.927,135.492,113.464,336.342
29029,2010,1249.403,124.904,162.938,325.952
29229,2010,1338.868,116.665,134.048,320.02
29053,2010,1101.244,117.616,211.326,320.145
29211,2010,1058.051,97.682,217.855,310.848
29115,2010,1035.236,102.815,216.998,313.493
29215,2010,1202.06,116.486,133.546,321.186
29141,2010,1147.018,119.578,186.571,321.353
29035,2010,1251.308,124.048,154.307,333.332
29133,2010,638.458,131.387,102.391,332.741
29121,2010,964.4,108.003,252.743,315.177
29061,2010,997.755,91.34,165.924,309.697
29205,2010,956.39,109.556,261.809,316.532
29203,2010,1226.315,119.121,146.085,326.849
29157,2010,739.682,120.509,129.509,327.85
29057,2010,1023.072,128.914,162.134,324.198
29199,2010,995.444,105.084,225.938,313.429
29119,2010,940.977,124.437,136.492,322.947
29169,2010,1314.412,127.33,155.818,328.716
29045,2010,1038.785,106.21,228.244,311.056
29051,2010,1314.666,121.296,176.814,323.034
29151,2010,1527.019,118.277,176.894,323.885
29135,2010,1195.706,121.327,191.319,321.914
29027,2010,1288.652,114.151,204.008,319.192
29069,2010,246.806,140.796,115.838,339.738
29001,2010,997.041,104.417,231.465,313.113
29197,2010,1012.929,100.919,222.746,310.764
29105,2010,1382.138,122.493,148.881,323.348
29195,2010,1037.147,109.214,206.562,316.958
29147,2010,918.022,84.144,153.09,305.625
29023,2010,593.722,132.028,129.714,336.099
29161,2010,1362.785,121.883,163.261,324.746
29159,2010,1053.737,113.139,208.028,318.671
29091,2010,1120.375,117.554,113.805,324.52
31043,2010,1513.115,78.937,184.3,293.425
31051,2010,1458.808,82.131,181.212,293.343
31053,2010,1203.939,86.662,125.314,298.602
31025,2010,1229.173,89.316,153.297,302.843
31055,2010,1261.785,86.859,145.725,298.384
31153,2010,1228.16,86.932,148.2,299.721
31155,2010,1059.094,91.068,125.764,301.122
31177,2010,1307.451,81.827,142.751,296.205
31067,2010,410.934,109.583,111.356,314.161
31109,2010,772.376,103.256,127.35,308.037
31159,2010,471.054,99.738,101.156,303.493
31139,2010,669.378,93.8,126.921,296.637
31119,2010,970.3,91.82,119.935,296.703
31167,2010,1232.216,89.131,128.215,296.714
31117,2010,68.684,124.757,90.063,302.948
31111,2010,85.849,122.622,94.475,306.456
31113,2010,100.889,118.052,107.831,303.694
31007,2010,25.726,158.423,81.057,307.601
31157,2010,23.078,162.73,72.921,312.515
31165,2010,26.824,154.639,65.537,305.639
31039,2010,1317.856,83.569,139.874,295.654
31129,2010,355.801,113.313,67.698,312.343
31101,2010,48.545,142.153,76.821,311.214
31137,2010,270.433,107.979,102.933,303.308
31181,2010,320.788,113.564,77.929,311.955
31015,2010,577.742,120.364,133.857,306.438
31171,2010,91.916,122.739,104.393,305.803
31089,2010,430.292,112.539,110.271,302.014
31017,2010,152.776,123.639,107.027,303.885
31103,2010,195.798,127.073,109.143,305.383
31077,2010,403.933,96.971,89.201,297.551
31095,2010,324.419,114.198,86.202,315.358
31151,2010,371.845,105.997,90.735,308.678
31057,2010,53.033,150.377,63.747,319.342
31131,2010,1124.205,96.267,158.583,309.378
31087,2010,94.593,142.595,75.676,320.052
31105,2010,18.028,161.013,86.603,309.115
31127,2010,865.862,98.253,159.261,312.765
31041,2010,254.075,108.698,113.429,301.367
31143,2010,616.883,95.824,89.995,301.022
31045,2010,34.12,158.254,78.021,310.734
31179,2010,1310.072,85.208,149.29,293.849
31071,2010,289.014,107.431,93.989,300.957
31013,2010,31.179,153.869,81.978,306.783
31173,2010,1430.467,79.549,169.703,294.402
31011,2010,705.505,94.495,97.266,297.148
31145,2010,107.394,133.764,78.289,317.646
31149,2010,252.44,119.587,108.501,303.215
31005,2010,83.585,131.71,60.709,301.22
31085,2010,102.384,133.402,80.336,313.446
31097,2010,734.194,102.905,144.064,313.351
31003,2010,652.463,99.133,108.631,297.764
31163,2010,380.8,100.443,94.791,300.76
31161,2010,32.055,145.69,89.791,305.825
31133,2010,524.817,106.42,130.617,314.594
31075,2010,64.903,130.038,81.886,299.69
31021,2010,1314.101,81.655,149.17,297.168
31009,2010,175.535,117.604,110.333,304.795
31027,2010,829.699,89.621,154.721,294.831
31169,2010,342.408,114.134,75.464,313.567
31049,2010,22.222,152.5,84.394,314.438
31123,2010,22.619,156.397,88.28,312.192
31115,2010,247.367,112.233,105.649,302.615
31063,2010,121.284,123.231,89.168,311.403
31125,2010,608.985,96.184,89.411,299.359
31107,2010,393.396,103.531,125.559,300.443
31135,2010,37.409,144.462,75.8,315.316
31037,2010,1080.55,89.14,111.542,297.815
31023,2010,849.714,92.862,102.881,298.756
31031,2010,73.63,131.959,94.405,304.488
31183,2010,448.422,101.116,91.786,298.366
31061,2010,297.384,114.879,85.751,310.917
31029,2010,61.974,144.406,68.451,315.914
31059,2010,416.231,103.996,78.375,306.663
31185,2010,444.511,98.436,86.122,302.731
31035,2010,412.248,104.783,71.541,306.593
31033,2010,21.701,155.807,91.866,312.092
31069,2010,28.376,144.701,83.278,307.759
31083,2010,177.264,119.362,81.97,313.319
31091,2010,79.982,124.62,91.657,302.129
31147,2010,699.075,101.965,152.816,315.065
31065,2010,134.293,129.392,75.833,318.958
31175,2010,306.605,101.516,95.387,299.762
31141,2010,900.706,91.559,103.353,298.166
31121,2010,483.135,99.122,81.071,301.067
31079,2010,387.741,102.775,82.045,303.27
31081,2010,443.651,100.297,75.606,302.203
31093,2010,379.058,96.917,81.733,297.663
31001,2010,423.948,106.787,83.374,307.763
31099,2010,405.768,106.511,98.47,305.026
31019,2010,403.121,103.671,100.207,302.628
31073,2010,165.636,114.215,95.071,306.838
31047,2010,242.452,109.371,108.077,302.68
38099,2010,288.968,77.609,65.685,268.95
38013,2010,222.247,91.367,60.168,260.968
38071,2010,281.809,82.962,56.36,266.253
38081,2010,274.859,109.249,81.32,288.995
38057,2010,140.906,113.706,62.219,278.602
38021,2010,331.222,112.001,67.402,289.774
38003,2010,261.061,98.699,77.124,280.211
38009,2010,314.569,83.166,53.204,262.854
38005,2010,283.787,93.717,60.277,272.844
38011,2010,73.821,152.326,60.157,298.528
38047,2010,205.498,108.372,64.29,281.891
38029,2010,165.169,115.083,57.801,287.239
38083,2010,193.019,113.721,60.102,282.77
38097,2010,286.759,93.066,82.909,280.77
38045,2010,283.694,107.027,72.609,285.173
38043,2010,188.558,108.611,65.106,281.317
38063,2010,313.979,82.165,67.744,267.86
38091,2010,298.866,94.529,74.453,278.481
38103,2010,231.097,106.237,65.045,280.562
38039,2010,278.385,95.442,75.401,277.481
38087,2010,83.227,149.574,58.46,295.906
38023,2010,138.083,96.694,58.04,264.591
38051,2010,207.961,108.113,58.971,283.104
38001,2010,111.906,122.285,63.658,284.695
38019,2010,443.244,65.802,62.293,256.123
38007,2010,94.841,132.829,52.643,287.169
38061,2010,212.376,101.866,58.269,266.441
38055,2010,185.046,109.616,60.874,275.157
38031,2010,241.288,97.817,68.285,276.657
38067,2010,327.327,71.179,70.537,267.089
38069,2010,249.789,96.364,58.443,274.769
38027,2010,280.86,94.061,64.023,273.344
38041,2010,123.108,117.086,61.263,280.176
38037,2010,99.996,125.868,60.661,288.512
38053,2010,131.417,130.819,55.342,287.198
38073,2010,267.695,103.556,83.754,285.277
38095,2010,409.706,75.619,54.507,261.016
38033,2010,86.269,138.845,48.601,290.665
38025,2010,158.718,117.429,61.08,278.128
38079,2010,440.517,74.331,55.296,255.139
38085,2010,109.011,134.351,56.813,296.947
38015,2010,170.421,109.699,64.453,279.246
38059,2010,132.001,115.714,61.872,282.814
38065,2010,147.522,109.826,65.283,276.958
38089,2010,126.568,115.733,59.473,276.678
38035,2010,287.623,88.524,70.187,275.179
38093,2010,205.655,104.995,73.854,280.811
38101,2010,290.145,100.777,55.455,267.481
38049,2010,243.192,100.106,55.851,276.54
38075,2010,227.326,90.093,54.874,263.274
38105,2010,141.13,108.323,56.737,271.497
38017,2010,270.198,99.437,92.721,284.098
38077,2010,243.651,108.807,104.579,290.071
39123,2010,231.455,129.686,102.404,299.786
39051,2010,302.746,122.794,114.609,304.919
39095,2010,220.366,132.286,112.563,305.192
39173,2010,255.743,127.438,100.4,305.104
39167,2010,411.347,119.375,88.887,305.01
39081,2010,319.984,118.716,83.487,299.412
39087,2010,984.511,116.387,136.911,309.139
39145,2010,909.356,110.903,113.514,305.592
39029,2010,302.495,118.751,85.32,300.32
39155,2010,381.392,115.031,87.013,299.218
39099,2010,289.577,120.773,87.024,303.074
39107,2010,250.593,118.222,81.838,304.043
39003,2010,261.04,120.288,70.207,303.272
39161,2010,232.288,120.516,80.727,305.789
39011,2010,257.9,118.807,70.654,303.076
39005,2010,387.767,115.513,100.583,297.55
39033,2010,334.017,118.405,91.9,299.974
39139,2010,406.415,113.837,99.515,295.654
39115,2010,600.71,113.701,93.861,302.756
39163,2010,742.261,111.209,102.988,303.707
39125,2010,228.685,122.38,95.647,307.532
39069,2010,253.32,122.668,105.802,305.17
39131,2010,763.797,109.597,100.635,303.155
39111,2010,317.408,117.73,77.263,301.569
39001,2010,863.103,108.535,106.375,303.728
39067,2010,358.36,117.401,83.287,298.903
39135,2010,365.253,112.241,79.622,305.008
39071,2010,647.991,105.312,89.802,296.828
39171,2010,327.612,119.257,116.205,304.249
39175,2010,276.984,123.205,78.061,305.38
39075,2010,320.426,115.839,98.535,299.087
39065,2010,248.657,119.885,69.657,303.191
39121,2010,373.082,118.229,79.926,303.281
39137,2010,258.999,121.927,87.511,304.821
39105,2010,689.997,117.378,111.903,308.082
39009,2010,675.871,114.438,99.713,305.017
39031,2010,380.396,116.954,97.39,300.888
39039,2010,240.124,121.919,107.555,306.817
39143,2010,258.009,128.242,87.807,302.997
39079,2010,885.575,111.479,112.619,305.182
39053,2010,852.48,116.699,126.492,308.916
39013,2010,325.072,116.897,78.745,299.262
39169,2010,326.654,117.273,97.171,298.61
39017,2010,355.775,116.349,75.622,308.482
39015,2010,765.127,108.349,98.916,302.123
39165,2010,370.213,110.481,79.522,301.391
39061,2010,401.409,117.411,75.962,308.475
39025,2010,564.022,111.804,88.384,304.483
39027,2010,478.524,105.256,86.594,295.234
39133,2010,422.204,114.718,90.444,295.468
39153,2010,374.231,119.016,91.701,297.151
39007,2010,357.071,107.376,80.152,289.871
39151,2010,312.173,120.074,93.302,299.665
39019,2010,346.347,118.184,86.52,299.374
39085,2010,370.273,112.101,76.798,291.196
39035,2010,372.177,121.086,83.533,297.364
39103,2010,311.893,117.652,93.341,297.275
39093,2010,278.851,125.13,88.92,301.934
39055,2010,682.769,107.676,87.169,288.508
39157,2010,316.921,119.278,91.132,301.478
39077,2010,305.819,120.518,89.981,299.022
39043,2010,261.239,125.432,93.314,298.78
39091,2010,256.74,116.429,71.719,300.865
39059,2010,376.446,118.86,82.458,302.939
39141,2010,442.155,111.626,92.662,302.478
39129,2010,268.589,117.236,87.487,304.489
39073,2010,615.241,111.754,95.678,302.572
39041,2010,292.797,118.56,97.711,304.0
39117,2010,386.845,114.172,103.005,297.892
39127,2010,657.967,112.674,96.731,302.374
39159,2010,239.05,118.711,82.844,304.593
39045,2010,429.176,115.279,93.646,303.019
39089,2010,533.301,115.178,106.969,301.115
39097,2010,242.768,114.989,84.777,302.017
39049,2010,259.181,120.367,94.682,305.295
39101,2010,266.043,120.246,85.558,304.614
39083,2010,456.277,113.876,108.577,299.504
39047,2010,278.464,109.023,84.645,296.641
39119,2010,520.178,115.589,93.888,302.123
39109,2010,311.236,116.662,74.897,303.021
39057,2010,318.996,109.885,83.025,297.737
39113,2010,318.421,113.571,75.184,302.356
39037,2010,336.248,113.527,87.134,302.878
39149,2010,282.455,116.738,73.633,302.13
39023,2010,295.254,113.02,83.408,300.214
39021,2010,283.02,115.4,81.358,301.951
39063,2010,286.499,121.744,80.764,302.027
39147,2010,288.579,124.487,80.625,302.789
46127,2010,1544.163,79.193,201.753,292.099
46027,2010,1322.313,85.035,193.091,294.902
46033,2010,104.439,144.069,66.578,294.924
46093,2010,77.362,148.071,56.668,303.445
46103,2010,118.398,141.75,61.286,295.681
46081,2010,212.39,119.634,55.308,265.453
46067,2010,1212.854,104.031,183.672,299.615
46101,2010,1113.787,87.172,167.0,286.666
46043,2010,1044.72,118.524,160.678,305.477
46039,2010,499.975,90.674,122.307,282.968
46025,2010,612.326,101.289,127.553,285.577
46097,2010,1226.418,98.423,169.447,291.54
46073,2010,659.071,115.797,136.877,298.631
46137,2010,84.908,143.929,63.676,306.141
46015,2010,381.155,123.622,126.929,306.351
46129,2010,203.866,119.181,60.793,292.023
46077,2010,1065.164,97.175,155.427,287.574
46055,2010,88.634,149.326,64.944,312.621
46041,2010,132.399,136.999,60.203,301.609
46079,2010,1220.594,90.266,168.561,285.275
46085,2010,159.82,140.31,93.462,315.567
46071,2010,84.807,151.546,71.359,315.07
46075,2010,136.355,147.472,73.406,314.853
46021,2010,189.72,120.12,56.489,292.577
46063,2010,45.153,151.435,56.64,300.655
46009,2010,764.108,107.432,168.34,302.484
46007,2010,78.039,141.043,79.381,306.785
46109,2010,313.207,102.232,91.492,287.754
46121,2010,113.33,134.872,80.588,306.553
46089,2010,244.479,112.348,64.222,289.669
46102,2010,38.803,159.438,74.331,315.268
46023,2010,800.422,121.486,147.578,307.719
46037,2010,353.291,106.203,96.493,286.83
46123,2010,159.125,134.551,97.364,310.581
46111,2010,908.258,107.436,156.16,298.441
46031,2010,106.482,138.737,56.756,299.786
46053,2010,446.619,125.076,129.208,306.893
46051,2010,350.766,95.743,103.784,286.892
46091,2010,301.416,111.162,82.735,289.338
46003,2010,843.684,119.322,149.188,303.995
46105,2010,64.139,142.611,58.477,300.024
46017,2010,258.698,127.676,111.5,307.61
46095,2010,114.381,146.467,75.45,315.956
46107,2010,231.944,123.562,68.906,297.425
46047,2010,35.461,166.64,63.294,316.67
46069,2010,217.905,127.788,97.956,305.301
46057,2010,721.122,95.135,135.239,285.081
46059,2010,317.378,118.492,109.419,299.254
46115,2010,367.793,108.861,106.227,294.641
46049,2010,287.149,115.715,83.749,297.222
46019,2010,116.893,152.971,62.07,302.787
46013,2010,371.661,110.552,78.115,291.766
46045,2010,257.392,113.115,71.461,293.432
46011,2010,893.193,89.19,149.617,284.499
46005,2010,649.779,108.34,137.35,296.017
46061,2010,1261.478,102.382,175.228,296.096
46035,2010,1085.845,111.463,162.1,301.18
46119,2010,182.32,134.921,76.471,306.544
46117,2010,134.854,147.357,69.83,312.709
46065,2010,150.031,139.729,82.51,312.341
46099,2010,1227.039,86.795,176.687,288.018
46087,2010,1350.106,93.528,180.969,291.498
46125,2010,1344.106,85.434,184.162,290.92
46083,2010,1400.477,79.086,192.299,288.605
46029,2010,416.205,96.321,113.538,282.663
46135,2010,801.221,93.262,170.546,296.302
48073,2010,688.076,136.821,102.119,338.06
48423,2010,679.332,139.492,82.808,338.756
48057,2010,1188.653,107.26,257.556,318.289
48469,2010,1108.155,119.704,218.258,329.757
48175,2010,680.895,126.699,186.974,334.88
48245,2010,958.426,108.551,226.464,325.824
48351,2010,1187.483,107.973,185.771,335.621
48199,2010,1164.264,115.371,198.172,335.632
48025,2010,433.986,129.966,166.559,336.166
48173,2010,10.02,181.869,101.449,325.329
48227,2010,9.879,183.794,103.333,324.86
48049,2010,166.662,175.048,113.342,334.638
48041,2010,490.376,142.687,109.191,340.15
48395,2010,489.358,146.71,96.636,340.549
48051,2010,399.893,144.186,101.476,339.044
48465,2010,12.061,185.384,85.845,335.39
48341,2010,70.723,179.647,79.555,327.108
48323,2010,50.568,164.327,64.741,340.289
48171,2010,293.542,149.754,106.532,324.94
48117,2010,38.417,163.24,86.565,313.608
48265,2010,256.597,145.296,111.001,320.953
48027,2010,261.975,162.377,85.674,339.1
48099,2010,273.321,164.5,95.016,337.166
48281,2010,247.597,161.597,93.598,333.729
48115,2010,7.466,176.275,125.158,323.517
48479,2010,29.69,168.409,73.953,348.447
48005,2010,961.338,123.866,131.704,337.186
48449,2010,658.733,126.167,101.684,339.134
48347,2010,999.758,122.548,123.996,336.152
48001,2010,733.226,141.849,90.582,339.663
48179,2010,60.707,169.526,114.149,326.039
48277,2010,489.587,125.733,82.688,334.594
48389,2010,1.009,218.204,107.166,343.929
48189,2010,10.674,163.042,129.558,315.039
48235,2010,17.073,177.888,93.685,328.823
48451,2010,21.641,183.092,85.285,331.975
48019,2010,282.017,141.524,98.205,321.549
48029,2010,390.898,149.38,90.145,332.227
48091,2010,556.806,146.019,97.33,329.014
48259,2010,446.762,142.039,104.183,323.834
48325,2010,220.47,149.95,74.418,332.784
48187,2010,525.783,148.263,92.585,336.047
48013,2010,191.682,156.818,86.345,344.226
48493,2010,376.675,150.916,99.747,339.72
48415,2010,11.405,179.495,128.831,327.391
48143,2010,215.976,172.17,125.949,336.587
48353,2010,11.286,176.936,129.196,325.611
48037,2010,737.258,122.164,107.911,336.741
48463,2010,54.592,156.573,82.022,333.01
48487,2010,17.437,201.874,139.265,349.839
48309,2010,287.138,168.719,92.04,342.905
48145,2010,346.047,160.037,90.641,342.735
48077,2010,137.421,182.765,112.417,345.315
48485,2010,65.803,197.516,121.623,350.631
48009,2010,64.869,193.173,122.494,347.436
48505,2010,43.369,167.926,83.469,350.053
48011,2010,32.65,167.493,128.508,322.509
48359,2010,19.384,185.8,85.395,326.547
48381,2010,48.105,164.117,102.674,315.502
48375,2010,32.472,179.767,98.016,326.387
48065,2010,64.039,171.747,108.006,323.476
48233,2010,71.393,184.879,83.089,334.415
48061,2010,135.313,88.391,149.666,314.706
48489,2010,127.487,94.47,136.24,317.659
48491,2010,280.436,155.576,99.402,335.969
48453,2010,354.359,154.676,103.068,334.725
48021,2010,443.566,142.517,104.88,335.732
48361,2010,1027.441,108.592,219.306,329.807
48401,2010,800.017,128.447,107.107,335.195
48183,2010,889.291,132.743,97.5,337.827
48459,2010,773.318,130.797,93.075,338.362
48203,2010,977.834,120.047,115.494,336.958
48219,2010,7.019,165.931,133.244,316.302
48107,2010,10.107,169.749,147.591,321.22
48305,2010,7.128,168.315,146.619,318.706
48303,2010,6.205,170.148,145.52,317.858
48215,2010,98.42,122.748,140.562,336.008
48427,2010,73.3,146.915,113.01,344.708
48317,2010,7.53,189.106,106.197,327.578
48329,2010,6.382,194.37,93.386,328.752
48135,2010,5.405,202.385,90.562,331.219
48249,2010,95.307,131.567,138.962,339.413
48007,2010,813.877,102.186,228.064,316.08
48409,2010,239.075,116.105,181.701,329.089
48355,2010,159.281,110.266,161.174,325.428
48273,2010,122.189,102.952,152.254,323.177
48261,2010,125.3,97.285,137.61,320.216
48213,2010,505.104,146.385,75.47,340.872
48147,2010,412.084,135.252,76.258,335.895
48349,2010,404.016,153.696,73.729,341.325
48397,2010,277.621,156.012,82.046,339.412
48367,2010,192.844,177.993,122.46,342.59
48257,2010,337.391,155.514,74.862,341.369
48251,2010,207.552,175.655,93.834,344.772
48439,2010,177.92,179.536,99.807,343.705
48497,2010,181.838,177.44,111.702,345.555
48139,2010,279.662,166.38,79.899,343.735
48231,2010,332.299,140.514,83.346,336.987
48221,2010,203.155,179.829,113.565,345.028
48085,2010,271.271,156.242,87.088,339.34
48121,2010,208.604,173.466,99.574,343.605
48113,2010,229.216,173.254,85.922,343.549
48425,2010,215.688,178.529,109.431,345.832
48097,2010,261.858,166.807,85.921,341.861
48363,2010,182.529,181.049,147.899,342.413
48181,2010,346.081,150.834,72.119,336.995
48223,2010,433.671,131.278,87.301,337.103
48229,2010,1.9,208.452,105.339,326.117
48141,2010,1.163,233.625,76.172,340.401
48321,2010,1614.714,102.69,281.379,320.899
48477,2010,421.728,141.875,118.346,341.707
48481,2010,1094.912,112.07,234.549,331.284
48157,2010,973.545,117.801,236.81,331.423
48473,2010,622.574,127.55,151.091,337.019
48167,2010,981.025,105.193,244.304,315.971
48201,2010,1145.236,120.364,221.722,329.705
48339,2010,1220.115,122.931,183.344,334.366
48291,2010,1300.843,116.353,218.918,332.645
48071,2010,968.434,109.938,236.698,323.464
48039,2010,1631.711,106.574,296.196,323.376
48015,2010,417.907,130.417,146.887,338.952
48471,2010,1019.417,137.227,136.894,340.409
48455,2010,994.793,133.917,141.586,340.144
48327,2010,83.309,170.457,112.778,331.399
48177,2010,565.233,140.447,102.11,338.203
48391,2010,1015.308,112.6,237.507,325.906
48247,2010,64.878,146.862,108.435,342.658
48127,2010,27.138,170.502,55.884,347.76
48413,2010,20.376,166.617,99.821,325.446
48119,2010,426.831,130.848,85.952,336.936
48507,2010,23.906,166.827,60.281,343.663
48133,2010,167.023,173.746,122.697,333.623
48123,2010,603.174,132.024,139.7,336.154
48289,2010,744.766,142.77,101.377,340.644
48433,2010,9.68,193.097,139.602,342.891
48311,2010,43.626,160.715,94.577,349.85
48435,2010,20.637,164.056,108.185,326.678
48271,2010,43.964,165.073,81.278,333.648
48149,2010,441.355,140.101,122.576,338.681
48045,2010,14.249,172.408,136.324,326.459
48383,2010,11.88,183.5,100.368,327.839
48083,2010,127.879,180.459,115.144,335.513
48357,2010,70.233,176.444,62.248,334.018
48103,2010,7.223,217.518,69.653,341.731
48333,2010,190.462,168.402,105.172,333.237
48403,2010,1135.735,109.846,157.879,337.315
48225,2010,1038.57,138.39,124.795,339.715
48461,2010,7.919,198.621,79.094,330.654
48237,2010,148.054,178.336,130.681,341.186
48211,2010,59.829,178.149,77.02,336.068
48417,2010,71.518,185.052,126.482,336.397
48407,2010,1250.566,124.031,174.657,336.905
